msdX(mean),msdX(std),msdY(mean),msdY(std),msdZ(mean),msdZ(std),DmsdX(mean),DmsdX(std),DmsdY(mean),DmsdY(std),DmsdZ(mean),DmsdZ(std)
44.077200750000003,0,42.015237187499999,0,36.293227187500001,0,2.0265379655172415,0,1.9317350431034481,0,1.6686541235632184,0
