msdX(mean),msdX(std),msdY(mean),msdY(std),msdZ(mean),msdZ(std),DmsdX(mean),DmsdX(std),DmsdY(mean),DmsdY(std),DmsdZ(mean),DmsdZ(std)
1245.9924691875001,0,1341.7227326249999,0,1124.9768833593751,0,0.96180356177270898,0,1.0356994404562034,0,0.86838949679412969,0
