msdX(mean),msdX(std),msdY(mean),msdY(std),msdZ(mean),msdZ(std),DmsdX(mean),DmsdX(std),DmsdY(mean),DmsdY(std),DmsdZ(mean),DmsdZ(std)
50.123153500000001,0,49.483493500000002,0,44.926589249999999,0,1.3974856923791821,0,1.3796513057620818,0,1.2526000720260222,0
