Idx,Gradient,NMR_signal(mean),NMR_signal(noise),NMR_signal(std),SAT_lhs(mean),SAT_lhs(std),SAT_rhs
0,0,1412.5826227574489,-4.2474900676980285,0,0,0,-0
1,3.9138943248532287,1421.2647584207646,7.5092323923844173,0,0.0061274738264822121,0,-0.0044866020833880292
2,7.8277886497064575,1403.5228458536833,-1.0561435131987036,0,-0.0064342818555227525,0,-0.017946408333552117
3,11.741682974559687,1380.0646922202457,-9.3761579777040165,0,-0.023289299824504478,0,-0.04037941875049228
4,15.655577299412915,1368.1861260600626,-0.38453728023088929,0,-0.031933809308441405,0,-0.071785633334208468
5,19.569471624266143,1337.5676024219476,-4.7132429829999598,0,-0.054566933937723765,0,-0.11216505208470075
6,23.483365949119371,1314.5875155646224,3.629354738010504,0,-0.071896736269036823,0,-0.16151767500196909
7,27.397260273972599,1293.7648527179117,18.711468071640326,0,-0.087863217988012637,0,-0.21984350208601339
8,31.311154598825826,1236.2721646537341,1.2026125677342374,0,-0.13331914357992153,0,-0.28714253333683387
9,35.225048923679054,1199.0462484521265,7.4970003910357264,0,-0.16389322849331098,0,-0.36341476875443041
10,39.138943248532286,1139.6900682549287,-5.371341195240956,0,-0.21466332082407466,0,-0.44866020833880299
11,43.052837573385517,1086.8253190933926,-9.3627900888512734,0,-0.26215878109596241,0,-0.54287885208995168
12,46.966731898238748,1048.9634282560392,3.4516628034758328,0,-0.29761721094452609,0,-0.64607070000787648
13,50.88062622309198,991.10283354737828,-2.5003408283211082,0,-0.35435665889647722,0,-0.75823575209257721
14,54.794520547945211,947.10448934148644,6.0937854831808647,0,-0.39976553098426948,0,-0.87937400834405444
15,58.708414872798443,891.01617180694359,2.7652569736118595,0,-0.46081237781522388,0,-1.0094854687623072
16,62.622309197651674,849.31802962077631,13.517231654963563,0,-0.50874124593572567,0,-1.1485701333473364
17,66.536203522504906,787.43315976926397,3.3414255624216374,0,-0.5843964646833627,0,-1.2966280020991414
18,70.450097847358137,736.3379914641838,2.832780988350601,0,-0.65148571444842174,0,-1.4536590750177227
19,74.363992172211368,687.05123532157313,2.6809842963185608,0,-0.72076608751303961,0,-1.6196633521030799
20,78.2778864970646,635.21955276035862,-1.74291087357729,0,-0.79920426378483433,0,-1.7946408333552133
21,82.191780821917831,581.96254972955433,-9.5420000170811612,0,-0.88676885718013909,0,-1.9785915187741225
22,86.105675146771063,550.83925829009002,2.6711681048070806,0,-0.94173191594643457,0,-2.1715154083598085
23,90.019569471624294,519.21778156843129,12.14138816645548,0,-1.0008515424808762,0,-2.3734125021122692
24,93.933463796477525,465.76427584895845,-2.5439051261741796,0,-1.1094952949726611,0,-2.5842828000315077
25,97.847358121330757,430.9948234034735,-0.90706070487281609,0,-1.1870788759306394,0,-2.8041263021175222
26,101.76125244618399,402.54373873875568,4.6834049725148441,0,-1.2553711966688226,0,-3.0329430083703119
27,105.67514677103722,369.64736178699366,3.4917178133817335,0,-1.3406254803765161,0,-3.2707329187898768
28,109.58904109589045,334.06878679663714,-2.6653239762116989,0,-1.4418280350323176,0,-3.5174960333762182
29,113.50293542074368,314.53631555753151,5.0153391317357006,0,-1.5020754150520397,0,-3.7732323521293365
30,117.41682974559691,273.83541300970131,-10.58952478284062,0,-1.6406477118377185,0,-4.0379418750492304
31,121.33072407045015,253.5731652133363,-7.7691425023692595,0,-1.7175225537380632,0,-4.3116246021359013
32,125.24461839530338,226.21979225325447,-13.940974938961162,0,-1.8316678965340791,0,-4.5942805333893482
33,129.15851272015661,236.76564581886254,16.002972940152812,0,-1.7861041395907191,0,-4.8859096688095693
34,133.07240704500984,202.64003521499998,-0.38787285453989717,0,-1.9417437758229696,0,-5.1865120083965683
35,136.98630136986307,185.16444936873572,-1.671835632130275,0,-2.0319306095638727,0,-5.4960875521503416
36,140.9001956947163,164.38805189439014,-7.6814698473171106,0,-2.1509451523579108,0,-5.8146363000708927
37,144.81409001956953,161.40486390843037,2.7920360275300844,0,-2.1692590641757228,0,-6.1421582521582199
38,148.72798434442277,148.93871181432047,2.582571991191307,0,-2.2496400640766692,0,-6.4786534084123222
39,152.641878669276,135.56945930750169,0.37441017469757171,0,-2.343690831504289,0,-6.8241217688331997
40,156.55577299412923,129.89651596684291,4.865049370307835,0,-2.3864368528671021,0,-7.178563333420855
41,160.46966731898246,123.8803236162868,8.1062623422235269,0,-2.4338589878590415,0,-7.5419781021752872
42,164.38356164383569,123.03436190518121,15.695853253310448,0,-2.4407112738574308,0,-7.9143660750964946
43,168.29745596868892,92.517772216350437,-7.1298038114859938,0,-2.7257741971654332,0,-8.2957272521844772
44,172.21135029354215,94.932601675148021,2.3015343437194122,0,-2.7000077715310336,0,-8.686061633439234
45,176.12524461839539,73.683284980974378,-12.5423595209905,0,-2.9533989799119347,0,-9.0853692188607713
46,180.03913894324862,75.033235900860561,-5.3413030017022702,0,-2.935243794576246,0,-9.4936500084490838
47,183.95303326810185,60.158633487045194,-14.868530906462116,0,-3.1561899905573916,0,-9.9109040022041714
48,187.86692759295508,76.806560012284763,6.6679163060626356,0,-2.9118849019650224,0,-10.337131200126032
49,191.78082191780831,63.331937736179,-2.3373237156933868,0,-3.1047852077924203,0,-10.772331602214672
50,195.69471624266154,51.649360914174032,-9.9344991094660617,0,-3.3086971332028683,0,-11.216505208470089
51,199.60861056751477,49.928725194693982,-7.9224729830374088,0,-3.3425784629616007,0,-11.669652018892277
52,203.522504892368,56.718887585253306,2.2755921157653551,0,-3.2150676856556686,0,-12.131772033481248
53,207.43639921722124,56.249175563853235,4.9143873282859305,0,-3.223383570962953,0,-12.602865252236988
54,211.35029354207447,65.340752002478922,16.838428198855247,0,-3.073559040123139,0,-13.082931675159513
55,215.2641878669277,36.097502690707806,-9.8265159245628499,0,-3.6669512698942253,0,-13.57197130224881
56,219.17808219178093,48.893551289635518,5.3145485314803782,0,-3.363529442980548,0,-14.06998413350488
57,223.09197651663416,33.544697365553795,-7.9023707352679224,0,-3.7402961560686121,0,-14.576970168927726
58,227.00587084148739,47.624783934699259,8.1163537538622617,0,-3.3898216586651051,0,-15.092929408517353
59,230.91976516634062,49.871567915768026,12.127962082824876,0,-3.3437238961741458,0,-15.61786185227375
60,234.83365949119386,42.26386088921177,6.1304608331367136,0,-3.5092425869132358,0,-16.151767500196929
61,238.74755381604709,20.533578869373599,-14.125408809875397,0,-4.2311134155735557,0,-16.694646352286878
62,242.66144814090032,32.424030959142108,-0.87803787699972824,0,-3.7742751111501103,0,-17.246498408543605
63,246.57534246575355,40.966257183231889,8.9211843893563163,0,-3.540426222970833,0,-17.807323668967108
64,250.48923679060678,40.745897416237732,9.8745146497315321,0,-3.5458197975809931,0,-18.3771221335574
65,254.40313111546001,37.975668496962932,8.2101133514738773,0,-3.6162293033639084,0,-18.955893802314453
66,258.31702544031322,11.257063190266916,-17.456446755288127,0,-4.832179184520732,0,-19.543638675238277
67,262.23091976516645,10.863365948815034,-16.839308791655686,0,-4.8677787487749491,0,-20.140356752328884
68,266.14481409001968,25.204998150074754,-1.5170730997492989,0,-4.0261326411580418,0,-20.746048033586273
69,270.05870841487291,35.339079093635668,9.5767379126983592,0,-3.6881855472164187,0,-21.360712519010434
70,273.97260273972614,30.919286014870057,6.1035709851562627,0,-3.8217948232138674,0,-21.984350208601366
71,277.88649706457937,16.098771937893044,-7.7771615335066704,0,-4.474431963365797,0,-22.616961102359088
72,281.8003913894326,23.443145802806288,0.50501072942240577,0,-4.0985967929891887,0,-23.258545200283571
73,285.71428571428584,10.277188062286953,-11.721537878610025,0,-4.9232482674849001,0,-23.909102502374836
74,289.62818003913907,19.582720200353176,-1.4725262695558372,0,-4.2785274003495752,0,-24.568633008632879
75,293.5420743639923,19.667204498289809,-0.43904334719563787,0,-4.2742224530631185,0,-25.237136719057698
76,297.45596868884553,17.347443163939783,-1.8037436127605353,0,-4.3997298278369721,0,-25.914613633649289
77,301.36986301369876,30.418238019596309,12.227896130186268,0,-3.8381325919191172,0,-26.601063752407654
78,305.28375733855199,7.4574101002447843,-9.7673398958665754,0,-5.2439667729087445,0,-27.296487075332799
79,309.19765166340522,10.243928059394236,-6.0122278500967328,0,-4.9264898096913816,0,-28.000883602424725
80,313.11154598825846,26.070432022851946,10.783465793895708,0,-3.9923731558417996,0,-28.71425333368342
81,317.02544031311169,29.180405802011361,14.860209734115886,0,-3.8796775054451249,0,-29.4365962691089
82,320.93933463796492,18.005945601262532,4.6465474020104116,0,-4.3624729407607754,0,-30.167912408701149
83,324.85322896281815,6.7038279168861763,-5.7047385702437534,0,-5.3504962611693587,0,-30.908201752460172
84,328.76712328767138,7.9770340741151164,-3.4949753090043876,0,-5.1766082828325128,0,-31.657464300385978
85,332.68101761252461,5.7247455896001131,-4.8294485355934551,0,-5.5083768453423767,0,-32.415700052478556
86,336.59491193737784,-3.5423022123420136,-13.201869594576108,0,-13.815510557964274,0,-33.182909008737909
87,340.50880626223108,4.4700043218452494,-4.3223583851454181,0,-5.7557855798166937,0,-33.959091169164033
88,344.42270058708431,10.027185877536381,2.0707772419004811,0,-4.9478749632256536,0,-34.744246533756936
89,348.33659491193754,4.9674553567425255,-2.1874977499102775,0,-5.6502672469614463,0,-35.538375102516625
90,352.25048923679077,14.508794734298359,8.1182749375682519,0,-4.5784199563380872,0,-36.341476875443085
91,356.164383561644,3.6582117277900337,-2.0065982496341266,0,-5.9562005262520303,0,-37.153551852536324
92,360.07827788649723,4.7986736397876584,-0.17998618922413662,0,-5.6848354006126556,0,-37.974600033796335
93,363.99217221135046,-13.051911965188712,-17.383970232371965,0,-13.815510557964274,0,-38.804621419223118
94,367.9060665362037,-7.9467477050704893,-11.670972554862189,0,-13.815510557964274,0,-39.643616008816686
95,371.81996086105693,5.818842524128728,2.6651006245063193,0,-5.4920735923488539,0,-40.491583802577019
96,375.73385518591016,-1.6361973350159786,-4.2549275721572259,0,-13.815510557964274,0,-41.34852480050413
97,379.64774951076339,16.263692449056165,14.14663806898438,0,-4.4642397890705174,0,-42.21443900259802
98,383.56164383561662,-5.8975337332722635,-7.5440748032364846,0,-13.815510557964274,0,-43.089326408858689
99,387.47553816046985,34.565103621140416,33.359908971347465,0,-3.7103303480415608,0,-43.973187019286136
100,391.38943248532308,8.5149405969055625,7.7235465539118113,0,-5.1113526174953954,0,-44.866020833880356
101,395.30332681017632,-7.9962333736620881,-8.4002919594305396,0,-13.815510557964274,0,-45.767827852641354
102,399.21722113502955,3.5583786292997468,3.5156053104235703,0,-5.9838699553863091,0,-46.678608075569109
103,403.13111545988278,15.224455913828368,15.516587846548617,0,-4.5302718787060154,0,-47.598361502663664
104,407.04500978473601,-10.300089001476373,-9.7005372555571814,0,-13.815510557964274,0,-48.527088133924991
105,410.95890410958924,-6.4546212328832331,-5.5769997531186419,0,-13.815510557964274,0,-49.464787969353097
106,414.87279843444247,-0.1853513935237755,0.93842600692249467,0,-13.815510557964274,0,-50.411461008947953
107,418.7866927592957,-13.167416258908471,-11.832560695964535,0,-13.815510557964274,0,-51.367107252709616
108,422.70058708414894,10.598651480236377,12.105875174899053,0,-4.8924481811180707,0,-52.33172670063805
109,426.61448140900217,2.2478156125849091,3.884755746255137,0,-6.4432160495015607,0,-53.30531935273325
110,430.5283757338554,-1.1625061723612427,0.55742780485685717,0,-13.815510557964274,0,-54.287885208995242
111,434.44227005870863,-3.9727659333471959,-2.2205652327909995,0,-13.815510557964274,0,-55.279424269423984
112,438.35616438356186,-19.08571438386846,-17.355707018559425,0,-13.815510557964274,0,-56.279936534019519
113,442.27005870841509,1.1877821995034137,2.8378832071006128,0,-7.0810870849160326,0,-57.289422002781812
114,446.18395303326832,22.337590798133789,23.847503671709333,0,-4.1469040099904628,0,-58.307880675710905
115,450.09784735812156,-17.9488681404852,-16.641118144284913,0,-13.815510557964274,0,-59.335312552806762
116,454.01174168297479,7.9548440511349643,8.9978085027617265,0,-5.1793938975798266,0,-60.371717634069412
117,457.92563600782802,-3.8496389141559266,-3.1335490652860614,0,-13.815510557964274,0,-61.417095919498827
118,461.83953033268125,-0.87831222200853443,-0.54937765950093398,0,-13.815510557964274,0,-62.471447409094999
119,465.75342465753448,5.2094811008766868,5.0941033315449813,0,-5.6026947012529877,0,-63.534772102857971
120,469.66731898238771,3.4602480528774988,2.8478203532106434,0,-6.0118346772144573,0,-64.607070000787715
121,473.58121330724094,-1.2459018628567127,-2.4024849410730371,0,-13.815510557964274,0,-65.688341102884237
122,477.49510763209418,-15.380582990221603,-17.121727910390025,0,-13.815510557964274,0,-66.77858540914751
123,481.40900195694741,-6.7153014537832831,-9.0738513494999733,0,-13.815510557964274,0,-67.87780291957759
124,485.32289628180064,7.0954985731046918,4.0948806363362298,0,-5.2937143761036562,0,-68.98599363417442
125,489.23679060665387,0.86830899687521956,-2.7905196539327033,0,-7.3943825957842213,0,-70.103157552938043
126,493.1506849315071,13.917669474734625,9.5930628239671716,0,-4.6200157372000028,0,-71.229294675868431
127,497.06457925636033,11.067454584492372,6.0778604484717729,0,-4.8491661731836562,0,-72.364405002965611
128,500.97847358121356,18.347374085174259,12.701484591203267,0,-4.3436884926622801,0,-73.508488534229599
129,504.8923679060668,6.6540900254658801,0.36785654547134139,0,-5.3579432482667206,0,-74.661545269660294
130,508.80626223092003,12.593808917807518,5.6896793930878289,0,-4.7199696178243773,0,-75.823575209257811
131,512.7201565557732,15.965497400615735,8.4716059390018632,0,-4.482744973924488,0,-76.994578353022078
132,516.63405088062643,-18.367762387685232,-26.418382142721271,0,-13.815510557964274,0,-78.174554700953109
133,520.54794520547966,21.711237590314056,13.141122341329099,0,-4.1753449674901448,0,-79.363504253050948
134,524.4618395303329,5.5143084441545458,-3.5344381426996527,0,-5.5458287058935491,0,-80.561427009315537
135,528.37573385518613,-0.67740896438922604,-10.160701825657926,0,-13.815510557964274,0,-81.768322969746933
136,532.28962818003936,0.31319636462087708,-9.5575896394125746,0,-8.4140998774433537,0,-82.984192134345093
137,536.20352250489259,5.1689832544323071,-5.0393942086945049,0,-5.6104989487033752,0,-84.209034503110033
138,540.11741682974582,-2.8010182200186549,-13.294268952739344,0,-13.815510557964274,0,-85.442850076041736
139,544.03131115459905,2.9532522597171909,-7.769343320187108,0,-6.1702679312884126,0,-86.685638853140219
140,547.94520547945228,7.6632655069822704,-3.2303864760191416,0,-5.2167367559931659,0,-87.937400834405466
141,551.85909980430552,14.98718850015546,3.9833657161935232,0,-4.5459792191361039,0,-89.19813601983752
142,555.77299412915875,38.815299313933181,27.7644543526646,0,-3.5943604741740947,0,-90.467844409436353
143,559.68688845401198,7.0501974575543933,-3.9828039321174384,0,-5.3001193307017642,0,-91.746526003201922
144,563.60078277886521,7.4659067154269128,-3.4834422859337226,0,-5.2428280694683274,0,-93.034180801134283
145,567.51467710371844,23.129332933978596,12.329396744773856,0,-4.1120733193325698,0,-94.33080880323341
146,571.42857142857167,13.023004766962311,2.4370222318120969,0,-4.6864575642701682,0,-95.636410009499343
147,575.3424657534249,22.694902804200019,12.38490527416651,0,-4.1310346020948341,0,-96.950984419932055
148,579.25636007827814,9.7283430290804809,-0.24747844508239761,0,-4.9781313686599322,0,-98.274532034531518
149,583.17025440313137,9.8049027658537469,0.21632233635354384,0,-4.9702924124903971,0,-99.607052853297759
150,587.0841487279846,11.590046118689905,2.4354892518749667,0,-4.8030283187742633,0,-100.94854687623079
151,590.99804305283783,5.5694592195710086,-3.111528075373597,0,-5.5358769941199135,0,-102.29901410333056
152,594.91193737769106,13.309296714855536,5.1334902580541311,0,-4.6647121631402939,0,-103.65845453459715
153,598.82583170254429,23.057618039085582,15.410254469819673,0,-4.1151787398470141,0,-105.02686817003051
154,602.73972602739752,29.263901740593397,22.159762931631132,0,-3.8768202213434444,0,-106.40425500963062
155,606.65362035225075,-6.9287018734887456,-13.483189310512957,0,-13.815510557964274,0,-107.79061505339753
156,610.56751467710399,-10.574825977325512,-16.581260671275302,0,-13.815510557964274,0,-109.18594830133119
157,614.48140900195722,-8.5140698597687603,-13.981607260698258,0,-13.815510557964274,0,-110.59025475343167
158,618.39530332681045,-10.955034983037365,-15.899853956756786,0,-13.815510557964274,0,-112.0035344096989
