msdX(mean),msdX(std),msdY(mean),msdY(std),msdZ(mean),msdZ(std),DmsdX(mean),DmsdX(std),DmsdY(mean),DmsdY(std),DmsdZ(mean),DmsdZ(std)
799.23470545250382,0,773.85936384751608,0,717.46994344186601,0,1.060996750399366,0,1.0273105818690309,0,0.95245273172922129,0
