Idx,Gradient,NMR_signal(mean),NMR_signal(noise),NMR_signal(std),SAT_lhs(mean),SAT_lhs(std),SAT_rhs
0,0,230062.40555339569,20.237859830618142,0,0,0,-0
1,3.9138943248532287,229883.428323361,2.3473928496304883,0,-0.00077825355024820444,0,-0.00071002877832720013
2,7.8277886497064575,229411.53421883026,12.927650074318905,0,-0.0028331172394346596,0,-0.0028401151133088005
3,11.741682974559687,228594.5989212218,-2.4964289767442165,0,-0.0064004762980165164,0,-0.0063902590049448038
4,15.655577299412915,227496.58686072752,16.145055860663714,0,-0.011215365144828586,0,-0.011360460453235202
5,19.569471624266143,226035.70515912774,-18.344361378456441,0,-0.017657626389946533,0,-0.017750719458180006
6,23.483365949119371,224321.94307039797,-2.8401021214547413,0,-0.025268334757524935,0,-0.025561036019779212
7,27.397260273972599,222299.30886570283,-1.599086945424715,0,-0.034325888664165187,0,-0.034791410138032802
8,31.311154598825826,219981.72593387609,-10.291263533409612,0,-0.044806121647866681,0,-0.045441841812940809
9,35.225048923679054,217402.76574529317,-6.1834203594948409,0,-0.056598904087643516,0,-0.05751233104450322
10,39.138943248532286,214547.17300382932,-16.521042420540642,0,-0.069820965660483084,0,-0.071002877832720024
11,43.052837573385517,211463.8432909034,-5.4490987586907016,0,-0.084296570448532032,0,-0.085913482177591233
12,46.966731898238748,208139.63653426338,-0.089715025655627167,0,-0.10014141666117421,0,-0.10224414407911686
13,50.88062622309198,204583.07312818154,-6.7312605742625653,0,-0.11737648205203209,0,-0.11999486353729685
14,54.794520547945211,200831.13653595984,-3.9064229108694026,0,-0.13588616238658449,0,-0.13916564055213135
15,58.708414872798443,196901.8904021777,10.347329683811752,0,-0.15564501419065416,0,-0.15975647512362012
16,62.622309197651674,192787.31069040412,11.443983220803691,0,-0.1767630365239595,0,-0.1817673672517634
17,66.536203522504906,188523.12503861403,18.21269383671423,0,-0.19912992199977797,0,-0.20519831693656101
18,70.450097847358137,184087.02077790498,-8.7709371795434681,0,-0.22294201579436801,0,-0.23004932417801305
19,74.363992172211368,179556.54505925739,-9.1638897490676481,0,-0.24786042803384031,0,-0.25632038897611947
20,78.2778864970646,174928.5876456011,-3.2557208893465148,0,-0.27397278056981628,0,-0.28401151133088032
21,82.191780821917831,170220.91047504026,9.6734462367521719,0,-0.30125353376525443,0,-0.31312269124229553
22,86.105675146771063,165434.85639720844,14.168322142481246,0,-0.3297731002189605,0,-0.34365392871036521
23,90.019569471624294,160591.02294062584,14.372198320226762,0,-0.35948969767024719,0,-0.37560522373508914
24,93.933463796477525,155709.69297517632,14.550136012161294,0,-0.39035726953523231,0,-0.40897657631646772
25,97.847358121330757,150795.03223972733,3.3709312517459127,0,-0.42242908828944725,0,-0.44376798645450072
26,101.76125244618399,145880.19434856414,-0.91202742119185942,0,-0.45556490242416092,0,-0.47997945414918791
27,105.67514677103722,140972.67312902841,-5.0415150732460638,0,-0.4897845366137954,0,-0.51761097940052947
28,109.58904109589045,136063.038830773,-31.9625225097891,0,-0.5252323014553304,0,-0.55666256220852539
29,113.50293542074368,131237.32762404758,-8.384277753611288,0,-0.56134325523878636,0,-0.59713420257317595
30,117.41682974559691,126437.27931074653,-4.5032785845249865,0,-0.59860423112831163,0,-0.63902590049448071
31,121.33072407045015,121707.00924165497,12.69880876788017,0,-0.63673400785222667,0,-0.68233765597244023
32,125.24461839530338,117009.58602507476,-3.9457716632426934,0,-0.67609473733352932,0,-0.72706946900705394
33,129.15851272015661,112416.11264461407,7.3031623667916659,0,-0.71614332249674351,0,-0.77322133959832184
34,133.07240704500984,107879.1990843354,-9.4287558058086631,0,-0.75733852650415334,0,-0.8207932677462445
35,136.98630136986307,103455.58069790826,-5.0146991756759816,0,-0.79920825202942536,0,-0.86978525345082114
36,140.9001956947163,99132.908591369414,1.4541603794811,0,-0.84188913981696212,0,-0.92019729671205253
37,144.81409001956953,94912.231795509389,5.1349102809252152,0,-0.88539801188582412,0,-0.97202939752993833
38,148.72798434442277,90788.825484394387,-3.7604961389132581,0,-0.92981438993194654,0,-1.0252815559044783
39,152.641878669276,86794.138324338957,1.9554598410031832,0,-0.97481151205289396,0,-1.0799537718356724
40,156.55577299412923,82903.071913984153,-6.3057173121693477,0,-1.0206784835013687,0,-1.1360460453235215
41,160.46966731898246,79142.294792955334,-4.6292548276797856,0,-1.0671031684507497,0,-1.1935583763680251
42,164.38356164383569,75490.641798398588,-16.23553696192911,0,-1.1143419017308052,0,-1.2524907649691828
43,168.29745596868892,71983.233813189436,-7.4005655526227345,0,-1.161917372419911,0,-1.3128432111269948
44,172.21135029354215,68596.070589329611,-2.9051724403207668,0,-1.210115347560953,0,-1.3746157148414608
45,176.12524461839539,65330.770104430288,-1.338961041937865,0,-1.2588874639159866,0,-1.4378082761125821
46,180.03913894324862,62199.778277984296,10.065374704266221,0,-1.307999165537153,0,-1.5024208949403577
47,183.95303326810185,59164.744608094697,-6.2366034408748821,0,-1.3580247663905969,0,-1.5684535713247874
48,187.86692759295508,56275.229250380413,0.56189146731231543,0,-1.4080961400770411,0,-1.6359063052658713
49,191.78082191780831,53503.752009600481,4.6243245478123809,0,-1.4585988181498359,0,-1.7047790967636096
50,195.69471624266154,50839.833539064755,-2.5305865019881062,0,-1.5096704285093527,0,-1.7750719458180029
51,199.60861056751477,48304.149598698437,2.0839719356878477,0,-1.5608331306285557,0,-1.8467848524290496
52,203.522504892368,45874.021203066877,-1.6268950988327733,0,-1.6124516306391157,0,-1.9199178165967516
53,207.43639921722124,43553.146904233174,-7.1457893951009641,0,-1.6643686403563125,0,-1.9944708383211074
54,211.35029354207447,41337.350026808039,-15.632225178779649,0,-1.7165841503299204,0,-2.0704439176021188
55,215.2641878669277,39239.454358329211,-11.081407190892065,0,-1.7686678712541735,0,-2.1478370544397838
56,219.17808219178093,37257.24881841545,7.6080397548573764,0,-1.8205040755675992,0,-2.2266502488341029
57,223.09197651663416,35356.953708096124,10.070057720823273,0,-1.8728555173441881,0,-2.3068835007850761
58,227.00587084148739,33536.915746820465,-1.861894540254875,0,-1.9257038059057243,0,-2.3885368102927047
59,230.91976516634062,31808.930621233041,-12.858190508414879,0,-1.9786035131088469,0,-2.471610177356987
