msdX(mean),msdX(std),msdY(mean),msdY(std),msdZ(mean),msdZ(std),DmsdX(mean),DmsdX(std),DmsdY(mean),DmsdY(std),DmsdZ(mean),DmsdZ(std)
109.377281,0,101.9616549375,0,87.720590937500006,0,1.8486301014084507,0,1.7232955764084508,0,1.4826015369718311,0
