   1.8000000000000000e+01   6.5038450166036403e+00   8.1362810677771324e-01   2.4324948677562006e-02
   2.4000000000000000e+01   7.5099933422074354e+00   7.4845885558167113e-01   3.6670142019893708e-02
   3.2000000000000000e+01   8.6717933554715216e+00   7.2664989763442200e-01   1.5008158633407095e-02
   4.2000000000000000e+01   9.9347873656158345e+00   6.9867482373198520e-01   2.6779107721476183e-03
   5.6000000000000000e+01   1.1471704319759990e+01   6.5063709177861395e-01   1.2972291133914226e-02
   6.1000000000000000e+01   1.1972886034703579e+01   6.9845774511702197e-01   1.8303559124060335e-02
   7.4000000000000000e+01   1.3187114923287808e+01   6.4648011855165366e-01   3.3594458774891020e-02
   9.0000000000000000e+01   1.4543039572248990e+01   6.0816796187186817e-01   1.9601625185296942e-02
   1.1100000000000000e+02   1.6150851370748232e+01   6.4712231177907364e-01   1.1092217346067646e-02
   1.3800000000000000e+02   1.8008331405213536e+01   5.6778357243485178e-01   2.6375563832364814e-02
   1.7300000000000000e+02   2.0163085081405576e+01   5.5686814505026194e-01   1.9974397562732043e-02
   2.1800000000000000e+02   2.2634045153264143e+01   5.0243864128899274e-01   2.7284386093549020e-02
   2.7600000000000000e+02   2.5467626508962319e+01   5.1991434157346494e-01   1.5833825466704834e-02
   3.5000000000000000e+02   2.8679260799399977e+01   4.4189422427583730e-01   2.3284546263821159e-02
   4.4500000000000000e+02   3.2338058074040255e+01   4.0705513213729536e-01   2.9219793472664242e-02
   5.6700000000000000e+02   3.6502739623211845e+01   4.4845404295298125e-01   2.3863821427691750e-02
   7.2300000000000000e+02   4.1219534204063983e+01   3.6360983964610272e-01   4.5971470348994951e-02
   9.2500000000000000e+02   4.6623491932715638e+01   3.5275743621264917e-01   6.5086393686314498e-02
   1.1840000000000000e+03   5.2748459693151233e+01   3.4730435961287184e-01   4.3728381017866864e-02
   1.3660000000000000e+03   5.6657744395625215e+01   3.4937061850016027e-01   8.4039364823022142e-02
