   1.8000000000000000e+01   6.5038450166036403e+00   7.8587924235590378e-01   2.8775040385957323e-02
   2.4000000000000000e+01   7.5099933422074354e+00   7.0889644447722089e-01   2.1724772967054454e-02
   3.2000000000000000e+01   8.6717933554715216e+00   7.0185057401374085e-01   1.0826035878048087e-02
   4.2000000000000000e+01   9.9347873656158345e+00   6.5472138262010604e-01   9.1007133101999784e-03
   5.6000000000000000e+01   1.1471704319759990e+01   5.6188123633253384e-01   1.3741632869166957e-02
   6.1000000000000000e+01   1.1972886034703579e+01   6.5362097814351972e-01   2.9424677638641285e-02
   7.4000000000000000e+01   1.3187114923287808e+01   6.2627199670949119e-01   2.1399165985676746e-02
   9.0000000000000000e+01   1.4543039572248990e+01   5.8073481343299904e-01   2.1231375516164910e-02
   1.1100000000000000e+02   1.6150851370748232e+01   6.0966297280009751e-01   1.2627885810480605e-02
   1.3800000000000000e+02   1.8008331405213536e+01   5.7644852283595394e-01   7.3355801254689603e-03
   1.7300000000000000e+02   2.0163085081405576e+01   5.3054712421449901e-01   2.0030845084273205e-02
   2.1800000000000000e+02   2.2634045153264143e+01   5.0036329034615434e-01   1.1277193709773601e-02
   2.7600000000000000e+02   2.5467626508962319e+01   4.8935044074836842e-01   5.9241916604626296e-03
   3.5000000000000000e+02   2.8679260799399977e+01   4.3930483016054345e-01   2.4344047864123669e-02
   4.4500000000000000e+02   3.2338058074040255e+01   4.1925250608601766e-01   2.1027493554633785e-02
   5.6700000000000000e+02   3.6502739623211845e+01   3.9752636227422655e-01   3.2253286137521722e-02
   7.2300000000000000e+02   4.1219534204063983e+01   3.4246126043689423e-01   3.3748020329375239e-02
   9.2500000000000000e+02   4.6623491932715638e+01   2.7795921002052637e-01   2.2461570563488041e-02
   1.1840000000000000e+03   5.2748459693151233e+01   3.7526473398629673e-01   5.0375963637993272e-02
   1.3660000000000000e+03   5.6657744395625215e+01   2.9953654679002850e-01   5.0315659289198676e-02
   1.5160000000000000e+03   5.9687519633504628e+01   3.9187969093409886e-01   6.9854093388142233e-02
