   1.8000000000000000e+01   6.5038450166036403e+00   8.9626178160321157e-01   2.5340907432697138e-02
   2.4000000000000000e+01   7.5099933422074354e+00   8.7247235319087146e-01   2.5940814810882916e-02
   3.2000000000000000e+01   8.6717933554715216e+00   8.5564556035450412e-01   1.1547001236266025e-02
   4.2000000000000000e+01   9.9347873656158345e+00   8.3651721727712425e-01   5.4484128233411823e-03
   5.6000000000000000e+01   1.1471704319759990e+01   7.9619710615651174e-01   5.7997868198513070e-03
   6.5000000000000000e+01   1.2359207094308276e+01   8.1424541006307383e-01   1.3528526653027763e-02
   8.0000000000000000e+01   1.3711309200802090e+01   7.8323732134174096e-01   8.9457167649256014e-03
   9.9000000000000000e+01   1.5252868582663396e+01   7.3823340994952946e-01   1.8981513894306849e-02
   1.2500000000000000e+02   1.7139136501002611e+01   7.3962049076879466e-01   1.2519292165797899e-02
   1.5700000000000000e+02   1.9208071220192831e+01   7.0087785773476119e-01   1.8701623226045370e-02
   2.0000000000000000e+02   2.1679483388678801e+01   6.7714725365602879e-01   1.2042345520142368e-02
   2.5600000000000000e+02   2.4527535546809428e+01   6.0782200875995340e-01   2.5564498142789334e-02
   3.2900000000000000e+02   2.7805574980568199e+01   5.8235772080660886e-01   1.7552231191064742e-02
   4.2400000000000000e+02   3.1565804282482652e+01   5.4029973201576509e-01   3.5097517468581023e-02
   5.4800000000000000e+02   3.5885930390614092e+01   5.3835218356690906e-01   3.5377506244692096e-02
   7.0900000000000000e+02   4.0818500707399828e+01   5.2696161638675487e-01   4.4544482085257658e-02
   9.1900000000000000e+02   4.6472034601467584e+01   5.3857355122558181e-01   5.6620221649702041e-02
   1.1930000000000000e+03   5.2948559942646227e+01   4.7216213828658510e-01   3.3244247732449918e-02
   1.5500000000000000e+03   6.0353127508025636e+01   4.7236330292943235e-01   4.6914978032387256e-02
