Time,Dsat,Dsat(error),Dsat(std),Dsat(pts),Dmsd,Dmsd(std),DmsdX,DmsdX(std),DmsdY,DmsdY(std),DmsdZ,DmsdZ(std)
10,1.6777717660321871,0.00019679630194043078,0,88,1.8974101458333335,0,2.0440748750000002,0,1.9605886250000002,0,1.6875669375000002,0
60.408333333333331,1.338215377245175,0.000445118322877375,0,46,1.543110130707684,0,1.7148173765346946,0,1.5553485722168574,0,1.3591644433714996,0
110.80833333333334,1.1967790130117741,0.00061363609192896312,0,38,1.3848190390689628,0,1.5565448870045873,0,1.3808634927051213,0,1.2170487374971797,0
161.21666666666667,1.116315971543687,0.00067122514869130451,0,34,1.2918553286209036,0,1.4534134898687066,0,1.2833690672490436,0,1.1387834287449603,0
211.61666666666667,1.0533528939662533,0.00070099618301328634,0,32,1.2202930337875086,0,1.3794129243128297,0,1.2050492197960148,0,1.0764169572536819,0
262.02499999999998,1.0064816232177907,0.00090583253479682019,0,30,1.1628033135356042,0,1.3120477745444139,0,1.1466743965270492,0,1.0296877695353499,0
312.42500000000001,0.96460622001756724,0.0010118620563584386,0,29,1.1141666750020003,0,1.2609204979195008,0,1.0922012262943106,0,0.98937830079219002,0
362.83333333333331,0.93095176800320778,0.0011004462995910797,0,28,1.0733115962333486,0,1.2161106020326138,0,1.0477555560978411,0,0.95606863056959124,0
413.23333333333335,0.89542640249261918,0.0011669160142597928,0,27,1.0340986740743727,0,1.1730079782407035,0,1.0095535895781238,0,0.91973445440429136,0
463.64166666666665,0.86495272175171545,0.0011133672035032623,0,26,1.0030694555781225,0,1.143581083182055,0,0.97494733271024681,0,0.89067995084206553,0
514.04166666666663,0.83791721344509285,0.0013794292021063858,0,26,0.97049521520629012,0,1.110103643714031,0,0.93806987476696124,0,0.86331212713787797,0
564.45000000000005,0.816815457536198,0.0011497373859427722,0,25,0.94459410930994758,0,1.0807655887368233,0,0.91178445389317031,0,0.84123228529984939,0
614.85000000000002,0.7968752184277319,0.001518931417270707,0,25,0.92078102484345759,0,1.053924789582825,0,0.88636058744002599,0,0.82205769750752211,0
665.25833333333333,0.77585480838162524,0.0017040730692501681,0,25,0.89946846009069159,0,1.029216953783618,0,0.86523146991770117,0,0.80395695657075572,0
715.6583333333333,0.76084780314085887,0.0020023630391339002,0,25,0.88166833801045652,0,1.0105008996669733,0,0.84420270205754622,0,0.79030141230685047,0
766.06666666666661,0.7435874624929536,0.0020344722270409618,0,25,0.86102267317900982,0,0.98516220384431297,0,0.82372668025519979,0,0.77417913543751637,0
816.4666666666667,0.72312788557847751,0.0021500601780169194,0,25,0.84246209786070048,0,0.96653246624173272,0,0.8070283485241283,0,0.75382547881624073,0
866.875,0.70713779662344789,0.0024594770000419793,0,25,0.82581357221821683,0,0.94650229956741172,0,0.7916036236481615,0,0.73933479343907715,0
917.27499999999998,0.69237404819353199,0.0025262206748890626,0,25,0.81093611955247891,0,0.92855349574827617,0,0.77895415633261567,0,0.72530070657654466,0
967.68333333333328,0.67851653127221079,0.002906325508385522,0,25,0.7946421894645288,0,0.91118204840598682,0,0.76115133038959026,0,0.71159318959800899,0
1018.0833333333334,0.66634996694040038,0.0031293464023513904,0,25,0.78119266196693127,0,0.89427278556519607,0,0.7486352790169436,0,0.70066992131865435,0
1068.4916666666666,0.65570218219083209,0.0033233249228623728,0,25,0.76774188390566156,0,0.87907197178265317,0,0.73347833891622927,0,0.69067534101810191,0
1118.8916666666667,0.64487167117870248,0.0034244396325631438,0,25,0.75554140779193701,0,0.86504706433822165,0,0.72046100363454912,0,0.68111615540304027,0
1169.3,0.63542921709292111,0.0036624273461103706,0,25,0.74418540036417813,0,0.8511658714081074,0,0.70934131317882498,0,0.67204901650560167,0
1219.7,0.62424558974851074,0.0039137105501400801,0,25,0.73218113154532538,0,0.83832284655038125,0,0.69686531267934737,0,0.66135523540624741,0
1270.1083333333333,0.61341965966172518,0.0041989740722923044,0,25,0.72056573791277656,0,0.82507269950725992,0,0.68539775822928495,0,0.65122675600178459,0
1320.5083333333332,0.60470983307135728,0.0045570617438740971,0,25,0.71124294534617361,0,0.81553765035245274,0,0.67558746907756495,0,0.64260371660850313,0
1370.9166666666667,0.59669066363870671,0.00486365769528075,0,25,0.70125683142362172,0,0.8037304356118169,0,0.6643980572609568,0,0.63564200139809124,0
1421.3166666666666,0.58493246636086704,0.004760953337825469,0,25,0.69076547296227675,0,0.79222266787544426,0,0.65511873138463161,0,0.62495501962675459,0
1471.7249999999999,0.57687675153802154,0.0049872955841264062,0,25,0.68123506705566605,0,0.78058223683092975,0,0.64613316049193981,0,0.61698980384412849,0
1522.125,0.56842060639235059,0.0053657910947865406,0,25,0.67353136938490599,0,0.7714287936273303,0,0.63945897552763398,0,0.60970633899975357,0
1572.5333333333333,0.56094923663202156,0.0055787294665037715,0,25,0.66641777651772083,0,0.76373908932773027,0,0.63354239728622608,0,0.60197184293920636,0
1622.9333333333334,0.55406498437663332,0.0057520463328543485,0,25,0.65846886052518072,0,0.75420912121569994,0,0.62553645520970258,0,0.59566100515013964,0
1673.3333333333333,0.54664695021889897,0.0060346840329243553,0,25,0.6502324629606574,0,0.74463641066982078,0,0.61838369353834666,0,0.58767728467380487,0
1723.7416666666666,0.53810038706730734,0.0061014321248152713,0,25,0.64314755842426119,0,0.73813063569318693,0,0.61076653464604613,0,0.58054550493355062,0
1774.1416666666667,0.53189796404903789,0.0066010360845862991,0,25,0.63641635491575732,0,0.7309174425308953,0,0.60346909303559937,0,0.57486252918077752,0
