msdX(mean),msdX(std),msdY(mean),msdY(std),msdZ(mean),msdZ(std),DmsdX(mean),DmsdX(std),DmsdY(mean),DmsdY(std),DmsdZ(mean),DmsdZ(std)
288.92780950000002,0,289.98737449999999,0,251.77524450000001,0,1.6510160542857144,0,1.6570707114285714,0,1.438715682857143,0
