Idx,Gradient,NMR_signal(mean),NMR_signal(noise),NMR_signal(std),SAT_lhs(mean),SAT_lhs(std),SAT_rhs
0,0,853966.61229805241,-7.4987825635807681,0,0,0,-0
1,3.9138943248532287,853741.26659884898,8.3932118995283034,0,-0.00026391598152834394,0,-0.00017925433511748547
2,7.8277886497064575,853018.30539860588,8.7421679951678826,0,-0.0011110900713579965,0,-0.00071701734046994187
3,11.741682974559687,851805.93867955566,0.55037450333399895,0,-0.0025333679720079315,0,-0.0016132890160573698
4,15.655577299412915,850098.97213036683,-23.38570442766121,0,-0.0045393168481472207,0,-0.0028680693618797675
5,19.569471624266143,847976.07538222312,12.798190141725783,0,-0.0070396749533387162,0,-0.0044813583779371368
6,23.483365949119371,845328.13794303837,-3.6024441283363124,0,-0.010167216450903351,0,-0.0064531560642294775
7,27.397260273972599,842227.4172912644,-4.7031678046799517,0,-0.013842027785631249,0,-0.0087834624207567841
8,31.311154598825826,838668.63380347984,-0.9239975817699263,0,-0.01807642265247681,0,-0.01147227744751907
9,35.225048923679054,834657.49775516253,7.5512926412336201,0,-0.022870638980660503,0,-0.014519601144516323
10,39.138943248532286,830187.88131289359,7.9628370189634339,0,-0.028240059152604642,0,-0.017925433511748547
11,43.052837573385517,825263.78119182284,-3.0450724698302407,0,-0.034189027346209516,0,-0.021689774549215744
12,46.966731898238748,819917.02160019113,-1.7015923087307487,0,-0.04068895538716049,0,-0.025812624256917917
13,50.88062622309198,814140.6159277648,-3.7264016614544997,0,-0.047758999431057457,0,-0.030293982634855048
14,54.794520547945211,807963.64270286879,10.569205260324324,0,-0.05537503650073617,0,-0.035133849683027178
15,58.708414872798443,801365.45007920964,10.511389233223589,0,-0.063575012036955827,0,-0.040332225401434246
16,62.622309197651674,794355.00048401032,-5.5654561575678532,0,-0.072361632144465934,0,-0.045889109790076314
17,66.536203522504906,786974.10811180121,-7.0536257394713484,0,-0.081696748955128365,0,-0.051804502848953334
18,70.450097847358137,779229.94160609564,1.459523299396541,0,-0.091585919678672481,0,-0.058078404578065332
19,74.363992172211368,771121.1380987009,6.3358143553100676,0,-0.10204661797647058,0,-0.064710814977412295
20,78.2778864970646,762658.92475046695,6.0391509859466295,0,-0.11308118468842875,0,-0.071701734046994245
21,82.191780821917831,753845.28871043108,-10.662117353688389,0,-0.1247049377871383,0,-0.079051161786811153
22,86.105675146771063,744763.78895062639,26.149983440912724,0,-0.13682499106098972,0,-0.086759098196863046
23,90.019569471624294,735319.23601224041,7.2569666304492566,0,-0.14958735772723589,0,-0.094825543277149871
24,93.933463796477525,725585.18708474713,-8.1661584308804951,0,-0.16291361347435362,0,-0.10325049702767174
25,97.847358121330757,715602.38868986268,5.9272683724784585,0,-0.17676740770174956,0,-0.11203395944842856
26,101.76125244618399,705328.48213278363,-7.8030448331127369,0,-0.19122847095173595,0,-0.12117593053942032
27,105.67514677103722,694808.87909411441,-19.172446916367708,0,-0.20625528371679541,0,-0.13067641030064703
28,109.58904109589045,684102.29418544425,15.097753598827921,0,-0.22178463801126014,0,-0.14053539873210871
29,113.50293542074368,673135.02281787444,5.6948195022311641,0,-0.23794615957465892,0,-0.15075289583380541
30,117.41682974559691,661977.88065659022,7.6907053724382486,0,-0.25465995488125459,0,-0.16132890160573704
31,121.33072407045015,650623.24757838296,-2.3774314670845427,0,-0.27196135143238803,0,-0.17226341604790371
32,125.24461839530338,639112.57390385005,1.0353279869962941,0,-0.28981148650000926,0,-0.18355643916030534
33,129.15851272015661,627440.02251262602,-3.8402323520015011,0,-0.30824401257005035,0,-0.19520797094294187
34,133.07240704500984,615651.12651381164,12.60574654526102,0,-0.32721164732153546,0,-0.20721801139581345
35,136.98630136986307,603700.56649372878,-10.825568318606329,0,-0.34681377318304402,0,-0.21958656051891992
36,140.9001956947163,591680.2444707778,1.9665802013014322,0,-0.3669257359751758,0,-0.23231361831226141
37,144.81409001956953,579552.09020544519,-2.7775803725882646,0,-0.38763655042561973,0,-0.24539918477583789
38,148.72798434442277,567358.80270512775,2.0958705920296019,0,-0.40890018476227041,0,-0.25884325990964929
39,152.641878669276,555109.93040905497,10.766506567727889,0,-0.43072593041287277,0,-0.27264584371369566
40,156.55577299412923,542797.66695066448,0.26606194515717202,0,-0.45315546757800906,0,-0.28680693618797704
41,160.46966731898246,530472.26978256344,5.9266925611527714,0,-0.47612441251867621,0,-0.30132653733249343
42,164.38356164383569,518105.85053504189,-14.800216069315892,0,-0.499712531308387,0,-0.31620464714724478
43,168.29745596868892,505773.12542875344,-1.5664423995043151,0,-0.52380389733230903,0,-0.33144126563223097
44,172.21135029354215,493441.05404523201,-1.4622852369962414,0,-0.54848869030564795,0,-0.34703639278745219
45,176.12524461839539,481142.22558128263,4.3941845812926292,0,-0.57372918367651948,0,-0.36299002861290852
46,180.03913894324862,468864.68882605806,-9.2898365741030435,0,-0.59957788050107486,0,-0.37930217310859976
47,183.95303326810185,456664.52673848916,0.61427625784868167,0,-0.62594305318561605,0,-0.3959728262745259
48,187.86692759295508,444531.94500099006,11.765195855739321,0,-0.65287017771413658,0,-0.413001988110687
49,191.78082191780831,432451.66572127392,-3.2361421943156436,0,-0.68042153278551831,0,-0.43038965861708306
50,195.69471624266154,420480.98515511345,1.22811646376101,0,-0.70849283857136114,0,-0.44813583779371424
51,199.60861056751477,408619.84639106313,13.880761619447281,0,-0.73710684446423058,0,-0.46624052564058016
52,203.522504892368,396839.45767794392,-4.8184383391620358,0,-0.76636028717510885,0,-0.48470372215768126
53,207.43639921722124,385213.32161846786,8.3685478355717891,0,-0.79609483438773399,0,-0.50352542734501715
54,211.35029354207447,373713.39005002449,15.623358010896347,0,-0.82640293049081559,0,-0.52270564120258833
55,215.2641878669277,362337.54973752721,5.5657682574360372,0,-0.85731586215909117,0,-0.54224436373039431
56,219.17808219178093,351103.57597102947,-12.785485714588852,0,-0.88881082918213972,0,-0.56214159492843518
