msdX(mean),msdX(std),msdY(mean),msdY(std),msdZ(mean),msdZ(std),DmsdX(mean),DmsdX(std),DmsdY(mean),DmsdY(std),DmsdZ(mean),DmsdZ(std)
89.751314390624998,0,89.034671953124999,0,78.481165921875004,0,1.9474112154190399,0,1.9318616100488202,0,1.7028731417819367,0
