msdX(mean),msdX(std),msdY(mean),msdY(std),msdZ(mean),msdZ(std),DmsdX(mean),DmsdX(std),DmsdY(mean),DmsdY(std),DmsdZ(mean),DmsdZ(std)
6725.2321467499996,0,6041.4808354999996,0,6504.7947582500001,0,0.67252321467499998,0,0.60414808354999994,0,0.65047947582499999,0
