Time,Dsat,Dsat(error),Dsat(std),Dsat(pts),Dmsd,Dmsd(std),DmsdX,DmsdX(std),DmsdY,DmsdY(std),DmsdZ,DmsdZ(std)
10,2.4804560737184058,1.1081377558392253e-05,0,74,2.4736742166666668,0,2.4702609124999997,0,2.4779646249999998,0,2.4727971124999999,0
10.433333333333334,2.4790207655696435,1.2262552745058517e-05,0,73,2.4728094289137377,0,2.4699348402555912,0,2.4767442412140572,0,2.4717492052715655,0
10.9,2.4773903627980052,1.2553289918577645e-05,0,72,2.4727307607033637,0,2.4704634059633026,0,2.4772585894495411,0,2.4704702866972474,0
11.333333333333334,2.4774926251805724,1.2642541140445728e-05,0,71,2.4725325330882355,0,2.4705524007352939,0,2.4765644338235293,0,2.470480764705882,0
11.833333333333334,2.4770866237122626,1.0739928015308742e-05,0,69,2.4720725176056337,0,2.4698011795774644,0,2.4761453873239438,0,2.4702709859154925,0
12.333333333333334,2.4765625093373482,1.6755470187391444e-05,0,68,2.4712007499999999,0,2.4676702398648649,0,2.4761892668918919,0,2.4697427432432431,0
12.866666666666667,2.476645392494214,1.491914732844373e-05,0,67,2.4703488309585491,0,2.4660398801813472,0,2.4747383549222799,0,2.4702682577720205,0
13.4,2.476684976609322,1.6796749451680982e-05,0,66,2.4702082027363184,0,2.4658111940298508,0,2.4743848880597015,0,2.4704285261194032,0
13.966666666666667,2.4758087680457734,1.2069698703762608e-05,0,65,2.4698363305489259,0,2.4652360023866344,0,2.4737819480906924,0,2.470491041169451,0
14.566666666666666,2.4750805055525373,1.2730734413150399e-05,0,64,2.4671878032036614,0,2.4612032608695653,0,2.4706539816933639,0,2.4697061670480549,0
15.199999999999999,2.4741601771805337,1.3353138546697258e-05,0,63,2.4666135005482461,0,2.4622263322368423,0,2.4687281907894736,0,2.4688859786184212,0
15.833333333333334,2.4728243614816012,1.2182123060781379e-05,0,62,2.4658472342105262,0,2.4615460105263156,0,2.4679581631578946,0,2.4680375289473684,0
16.5,2.4720451733511628,1.3977431587332804e-05,0,61,2.4650729696969695,0,2.4609358409090909,0,2.4670770378787878,0,2.4672060303030303,0
17.199999999999999,2.4715794958089523,1.4540747325423292e-05,0,60,2.4643459859496128,0,2.4585544767441863,0,2.4672154796511632,0,2.4672680014534887,0
17.933333333333334,2.4694459807872398,1.3625422226305086e-05,0,59,2.4632621677509294,0,2.459257848513011,0,2.4650656993494424,0,2.4654629553903344,0
18.699999999999999,2.467565205956801,1.6179087562773972e-05,0,58,2.4622996813725493,0,2.4589388903743314,0,2.4647243248663102,0,2.4632358288770058,0
19.5,2.4664073510626334,1.5568246653836069e-05,0,57,2.4624709636752136,0,2.4610264679487179,0,2.4643158589743588,0,2.462070564102564,0
20.333333333333332,2.4654744354723506,1.3250415187731301e-05,0,56,2.4619663709016395,0,2.4604982274590164,0,2.4641355983606559,0,2.4612652868852458,0
21.199999999999999,2.4642053052488899,1.7097649836371219e-05,0,55,2.4610754579402516,0,2.4588093926886794,0,2.4636215625000002,0,2.4607954186320757,0
22.100000000000001,2.4625552942287907,1.1854264982160101e-05,0,54,2.4601066138763192,0,2.4586069457013573,0,2.4630180090497737,0,2.458694886877828,0
23.033333333333331,2.4614084599013331,2.0459878041770966e-05,0,53,2.4591586052821999,0,2.4588224945730826,0,2.4614167945007237,0,2.4572365267727934,0
24.033333333333331,2.4609326696664828,1.0666306832793207e-05,0,52,2.4577170388349519,0,2.4554643932038838,0,2.4605637066574206,0,2.4571230166435507,0
25.033333333333331,2.4599805480239287,1.9676333397729145e-05,0,51,2.4571416877496675,0,2.4546890213049273,0,2.459804690412783,0,2.4569313515312916,0
26.099999999999998,2.4598320716673561,1.1766035937984026e-05,0,51,2.4563639862707536,0,2.4532571791187743,0,2.4595144971264369,0,2.45632028256705,0
27.233333333333334,2.4601044532008194,1.0417867520709702e-05,0,50,2.455716895654835,0,2.4518366814565482,0,2.4587015177478575,0,2.4566124877600979,0
28.399999999999999,2.4593763698900584,1.0190382916182327e-05,0,49,2.455469323650235,0,2.4530613512323947,0,2.4573913864436623,0,2.4559552332746479,0
29.599999999999998,2.4583701211125546,1.3743783376394917e-05,0,48,2.4552368961148652,0,2.4536031503378379,0,2.4568817778716219,0,2.4552257601351353,0
30.866666666666667,2.4569657832225649,1.3011173262743794e-05,0,47,2.4538124284557239,0,2.4523917035637148,0,2.4548808774298054,0,2.4541647043736501,0
32.166666666666664,2.4550510404491361,1.2631917691629852e-05,0,47,2.4524658847150258,0,2.4508158652849743,0,2.454434452072539,0,2.4521473367875646,0
33.533333333333331,2.4546928061449429,1.8820087526517883e-05,0,46,2.4518703653081513,0,2.4500594060636183,0,2.4541881672465213,0,2.4513635226143142,0
34.966666666666669,2.451872567247126,1.916943409658839e-05,0,45,2.4502924153956145,0,2.4480510271687321,0,2.4538280505243089,0,2.4489981684938034,0
36.466666666666669,2.4512670798038529,1.3937989043203655e-05,0,45,2.4497438951096888,0,2.4470898708866544,0,2.4534165253656304,0,2.4487252890767821,0
38,2.4513554907134312,2.2588660161515146e-05,0,44,2.4485179462719295,0,2.4445658980263159,0,2.4524415065789475,0,2.4485464342105261,0
39.633333333333333,2.4491658486533989,1.7772098111733288e-05,0,43,2.4478805918839361,0,2.4444928889823383,0,2.4527765822119432,0,2.4463723044575274,0
41.299999999999997,2.4465489896060748,1.1958506726346386e-05,0,42,2.4475300282485875,0,2.4461220581113801,0,2.4522426301452787,0,2.4442253964891045,0
