msdX(mean),msdX(std),msdY(mean),msdY(std),msdZ(mean),msdZ(std),DmsdX(mean),DmsdX(std),DmsdY(mean),DmsdY(std),DmsdZ(mean),DmsdZ(std)
3020.3320522499998,0,2649.7913076250002,0,2566.8614696875002,0,1.6700296105996517,0,1.4651468345497776,0,1.4192925104019796,0
