   1.8000000000000000e+01   6.5038450166036403e+00   9.6587798076611830e-01   2.6441084390527596e-02
   2.4000000000000000e+01   7.5099933422074354e+00   9.3047754322975418e-01   2.5767683056038271e-02
   3.2000000000000000e+01   8.6717933554715216e+00   9.3353649512824211e-01   7.3624569782367744e-03
   4.2000000000000000e+01   9.9347873656158345e+00   9.2494570631409567e-01   4.5904455608341832e-03
   5.6000000000000000e+01   1.1471704319759990e+01   8.9399300926788883e-01   5.8712509734541434e-03
   5.8000000000000000e+01   1.1674759098157017e+01   9.0077828557903572e-01   1.3869846934875920e-02
   7.1000000000000000e+01   1.2917043005270211e+01   8.7645033562054986e-01   1.3691285577775041e-02
   9.0000000000000000e+01   1.4543039572248990e+01   8.2802275176139650e-01   1.6918911800447734e-02
   1.1400000000000000e+02   1.6367651022672742e+01   8.4689126593952724e-01   1.7672156426505527e-02
   1.4600000000000000e+02   1.8522958726942090e+01   8.2091067136396589e-01   1.2160044909186880e-02
   1.8900000000000000e+02   2.1074866547620179e+01   7.7563245248053247e-01   1.4461936887174447e-02
   2.4600000000000000e+02   2.4043710196223881e+01   7.1251458380680910e-01   2.5619896948854040e-02
   3.2200000000000000e+02   2.7508180601413830e+01   7.2080431288145219e-01   2.1644630855147205e-02
   4.2400000000000000e+02   3.1565804282482652e+01   7.1083967191919106e-01   2.7259106647192308e-02
   5.5800000000000000e+02   3.6211876504815386e+01   6.5411389635911177e-01   2.3828014073095899e-02
   7.3700000000000000e+02   4.1616703377370008e+01   6.5048799666056889e-01   3.5141444547637624e-02
   9.7500000000000000e+02   4.7867003248584517e+01   6.1567999858566225e-01   3.2686427240923223e-02
   1.2910000000000000e+03   5.5080395786522821e+01   5.2288013433824976e-01   5.0935342752229280e-02
   1.7120000000000000e+03   6.3428700128569567e+01   5.5967600460735245e-01   1.4922830005107671e-02
   2.2720000000000000e+03   7.3069829615238618e+01   5.7286047676183693e-01   5.0070205545843880e-03
   2.6660000000000000e+03   7.9152384676647628e+01   5.2098785940221259e-01   2.4705606647687988e-02
