   1.8000000000000000e+01   6.5038450166036403e+00   9.6812590157963530e-01   1.8513822029905105e-02
   2.4000000000000000e+01   7.5099933422074354e+00   9.4545643420001557e-01   2.2211350827016273e-02
   3.2000000000000000e+01   8.6717933554715216e+00   9.4719779751653721e-01   9.3070698458068302e-03
   4.2000000000000000e+01   9.9347873656158345e+00   9.4298663136506233e-01   4.2483904473114330e-03
   5.6000000000000000e+01   1.1471704319759990e+01   9.2399963161428356e-01   7.4046584025230450e-03
   5.8000000000000000e+01   1.1674759098157017e+01   9.0077828557903572e-01   1.3869846934875920e-02
   7.1000000000000000e+01   1.2917043005270211e+01   9.0313403040605322e-01   1.2292460870138879e-02
   9.0000000000000000e+01   1.4543039572248990e+01   8.5673225011760168e-01   2.3473229551038106e-02
   1.1400000000000000e+02   1.6367651022672742e+01   8.8398388389934457e-01   1.2258289286763705e-02
   1.4600000000000000e+02   1.8522958726942090e+01   8.4310363811444800e-01   1.8814367664231335e-02
   1.8900000000000000e+02   2.1074866547620179e+01   8.1106489116631897e-01   1.8589001415046640e-02
   2.4600000000000000e+02   2.4043710196223881e+01   7.4935875726762313e-01   2.4070414426635756e-02
   3.2200000000000000e+02   2.7508180601413830e+01   7.5597107993497925e-01   2.0321744579654716e-02
   4.2400000000000000e+02   3.1565804282482652e+01   6.9413178065280401e-01   3.2533720331813863e-02
   5.5800000000000000e+02   3.6211876504815386e+01   6.9579840315839636e-01   2.3358121943269992e-02
   7.3700000000000000e+02   4.1616703377370008e+01   6.7247317551921693e-01   2.0322275774387166e-02
   9.7500000000000000e+02   4.7867003248584517e+01   6.6899428129110472e-01   2.8788046873275901e-02
   1.2910000000000000e+03   5.5080395786522821e+01   5.8185080232535435e-01   4.4036231143928808e-02
   1.7120000000000000e+03   6.3428700128569567e+01   6.1678311450751699e-01   2.8775877023144242e-02
   2.2720000000000000e+03   7.3069829615238618e+01   6.1590284332643941e-01   3.2266378663726510e-02
   2.6660000000000000e+03   7.9152384676647628e+01   5.4627817601918560e-01   4.6257747003163506e-02
   3.0160000000000000e+03   8.4187885114189683e+01   5.3906529661112434e-01   2.9396200392624354e-02
