   1.8000000000000000e+01   6.5038450166036403e+00   7.7111293850645246e-01   2.9765835220786761e-02
   2.2000000000000000e+01   7.1902712048990205e+00   7.4440370340187367e-01   2.3088342602645209e-02
   2.6000000000000000e+01   7.8166488983451226e+00   7.8361553343860446e-01   1.5305780090415097e-02
   3.2000000000000000e+01   8.6717933554715216e+00   7.4678588172086025e-01   2.7617149379289975e-02
   3.8000000000000000e+01   9.4498677239419617e+00   7.3761390716765562e-01   2.8314345494740403e-02
   6.2000000000000000e+01   1.2070625501605129e+01   6.4129319678075358e-01   1.8085006934150823e-02
   7.2000000000000000e+01   1.3007690033207281e+01   5.8250683903543121e-01   1.6600048256850030e-02
   8.4000000000000000e+01   1.4049911031746786e+01   5.7617886783885630e-01   9.9332046593477875e-03
   9.8000000000000000e+01   1.5175638372075161e+01   5.6608034572418353e-01   3.3005277750499447e-02
   1.1500000000000000e+02   1.6439282222773599e+01   5.0197073544921822e-01   3.6786002622549004e-02
   1.3600000000000000e+02   1.7877359984069237e+01   5.3963047027801148e-01   2.5912335992619537e-02
   1.6100000000000000e+02   1.9451221041363961e+01   4.7380523223904669e-01   1.8523359008646479e-02
   1.9100000000000000e+02   2.1186080335918678e+01   5.0295117650053245e-01   1.5150356259015023e-02
   2.2800000000000000e+02   2.3147354060453651e+01   4.3094990474544331e-01   1.6087232084588531e-02
   2.7200000000000000e+02   2.5282404948896776e+01   4.5159780812126160e-01   3.7934455904189202e-02
   3.2500000000000000e+02   2.7636027210870960e+01   4.3951601233128451e-01   4.3187771587555844e-02
   3.9000000000000000e+02   3.0273751006441209e+01   3.8901937580927154e-01   4.1253793383968763e-02
   4.6800000000000000e+02   3.3163232653045149e+01   3.9520535943537682e-01   1.6296030953806145e-02
   5.6300000000000000e+02   3.6373754274201616e+01   3.5064108791316745e-01   1.4213490458197536e-02
   6.7800000000000000e+02   3.9916162140165738e+01   3.3621699479360739e-01   6.7222133117431346e-02
   8.1600000000000000e+02   4.3790409909020042e+01   2.8495029264383165e-01   6.2479106634648812e-02
   1.0160000000000000e+03   4.8863073992535512e+01   2.9160920647306299e-01   6.2151599692204268e-02
   1.2160000000000000e+03   5.3456524391321970e+01   2.3641329327281257e-01   5.4218620032252980e-02
