   1.8000000000000000e+01   6.5038450166036403e+00   4.3925757189808856e-01   2.9626384871835741e-02
   3.2000000000000000e+01   8.6717933554715216e+00   4.2546411208510060e-01   7.0024131913012438e-03
   6.2000000000000000e+01   1.2070625501605129e+01   4.0719495228578045e-01   2.3279137300542405e-02
   8.4000000000000000e+01   1.4049911031746786e+01   3.0946369734427931e-01   1.9239728699551470e-02
   1.1500000000000000e+02   1.6439282222773599e+01   2.9279580749093448e-01   2.2854703300613708e-02
   1.6100000000000000e+02   1.9451221041363961e+01   2.5742765134685147e-01   2.1603200665996004e-02
   2.2800000000000000e+02   2.3147354060453651e+01   2.5537747307985431e-01   2.7179977003530576e-02
   3.2500000000000000e+02   2.7636027210870960e+01   2.6289929468514645e-01   1.9483606959300761e-02
   4.6800000000000000e+02   3.3163232653045149e+01   2.6830939778197971e-01   1.1266062696381056e-02
   5.6300000000000000e+02   3.6373754274201616e+01   2.7862281967183539e-01   3.1857595324443676e-02
   6.7800000000000000e+02   3.9916162140165738e+01   2.8775379637056375e-01   1.2247074574359453e-02
   9.1600000000000000e+02   4.6396120527475141e+01   2.5205375612752484e-01   2.1519768947325071e-02
   1.2160000000000000e+03   5.3456524391321970e+01   2.6870093186753685e-01   1.5600900040409692e-02
   1.6160000000000000e+03   6.1624670384514033e+01   2.4704064565723655e-01   3.4958680719699681e-02
   2.0160000000000000e+03   6.8830225918559947e+01   2.3870799227055572e-01   3.3733151588132844e-02
