msdX(mean),msdX(std),msdY(mean),msdY(std),msdZ(mean),msdZ(std),DmsdX(mean),DmsdX(std),DmsdY(mean),DmsdY(std),DmsdZ(mean),DmsdZ(std)
7197.4725282500003,0,7214.4079744999999,0,7204.8278694999999,0,1.6575126725071008,0,1.6614127522453368,0,1.6592065409150227,0
