   1.8000000000000000e+01   6.5038450166036403e+00   7.1936395478634663e-01   3.1286634511257058e-02
   2.2000000000000000e+01   7.1902712048990205e+00   6.4761113511685797e-01   2.0359092894116596e-02
   2.6000000000000000e+01   7.8166488983451226e+00   6.3503568938608868e-01   3.4921918077506921e-02
   3.2000000000000000e+01   8.6717933554715216e+00   5.9358708939988658e-01   2.9051577945254543e-02
   3.8000000000000000e+01   9.4498677239419617e+00   6.4213301432081338e-01   2.9832333625337548e-02
   6.2000000000000000e+01   1.2070625501605129e+01   6.1625569280958470e-01   2.4123284101915499e-02
   7.2000000000000000e+01   1.3007690033207281e+01   5.5639371611590127e-01   2.0315105539961253e-02
   8.4000000000000000e+01   1.4049911031746786e+01   5.5752275243390692e-01   2.2702203993571451e-02
   9.8000000000000000e+01   1.5175638372075161e+01   5.1732924669935421e-01   8.3277036556099124e-03
   1.1500000000000000e+02   1.6439282222773599e+01   5.2531578021367975e-01   1.3483822562042910e-02
   1.3600000000000000e+02   1.7877359984069237e+01   4.9536983384469868e-01   3.3612495720698791e-02
   1.6100000000000000e+02   1.9451221041363961e+01   4.7392477828804347e-01   2.1042737357852549e-02
   2.2800000000000000e+02   2.3147354060453651e+01   4.4627538513092821e-01   7.3373453303382285e-03
   2.7200000000000000e+02   2.5282404948896776e+01   3.9323829325264351e-01   3.8967347390415880e-02
   3.2500000000000000e+02   2.7636027210870960e+01   4.3486106258565094e-01   2.1010780939069901e-02
   3.9000000000000000e+02   3.0273751006441209e+01   4.1001667857683044e-01   4.3493779606843481e-02
   4.6800000000000000e+02   3.3163232653045149e+01   4.2645957976812517e-01   4.3802514174305696e-02
   5.6300000000000000e+02   3.6373754274201616e+01   4.0408277311080454e-01   0.7332003785798135e-01
   6.7800000000000000e+02   3.9916162140165738e+01   3.4532639910073200e-01   8.8439344421870347e-02
   8.1600000000000000e+02   4.3790409909020042e+01   3.2710503895983001e-01   7.5051808675589926e-02
