   1.8000000000000000e+01   6.5038450166036403e+00   9.6366089595795568e-01   2.5935510925945555e-02
   2.4000000000000000e+01   7.5099933422074354e+00   9.4771200183017545e-01   2.4625843913920226e-02
   3.2000000000000000e+01   8.6717933554715216e+00   9.5429223854192002e-01   1.0142139224899026e-02
   4.2000000000000000e+01   9.9347873656158345e+00   9.4260385614423969e-01   7.8469731700629951e-03
   5.6000000000000000e+01   1.1471704319759990e+01   9.2761191332751691e-01   8.9129880532301566e-03
   5.8000000000000000e+01   1.1674759098157017e+01   9.3726663918020225e-01   1.3681786803572545e-02
   7.1000000000000000e+01   1.2917043005270211e+01   9.1336012889075113e-01   9.7728677449721961e-03
   9.0000000000000000e+01   1.4543039572248990e+01   8.7493314554306190e-01   1.5328518256508581e-02
   1.1400000000000000e+02   1.6367651022672742e+01   8.7343369573467999e-01   1.4850113571405539e-02
   1.4600000000000000e+02   1.8522958726942090e+01   8.4528305369026913e-01   1.6805450990914874e-02
   1.8900000000000000e+02   2.1074866547620179e+01   7.7901117250489538e-01   2.2820000845217923e-02
   2.4600000000000000e+02   2.4043710196223881e+01   7.3104257927393690e-01   2.9051944549047349e-02
   3.2200000000000000e+02   2.7508180601413830e+01   7.3271958887453381e-01   2.8167941205696913e-02
   4.2400000000000000e+02   3.1565804282482652e+01   6.6046960501658292e-01   3.5872488564349103e-02
   5.5800000000000000e+02   3.6211876504815386e+01   6.7372126010667321e-01   2.5143089934970907e-02
   7.3700000000000000e+02   4.1616703377370008e+01   6.1454617680248458e-01   3.0665151553325058e-02
   9.7500000000000000e+02   4.7867003248584517e+01   5.1713872759572743e-01   5.1327161338480622e-02
   1.2910000000000000e+03   5.5080395786522821e+01   5.1235532255380145e-01   7.3058340349321627e-02
   1.7120000000000000e+03   6.3428700128569567e+01   5.8692329241840013e-01   2.9984218880567230e-02
   2.2720000000000000e+03   7.3069829615238618e+01   5.6449422643902503e-01   1.9025353773694274e-02
   2.6660000000000000e+03   7.9152384676647628e+01   5.6019098485408692e-01   2.6029843301848165e-02
