msdX(mean),msdX(std),msdY(mean),msdY(std),msdZ(mean),msdZ(std),DmsdX(mean),DmsdX(std),DmsdY(mean),DmsdY(std),DmsdZ(mean),DmsdZ(std)
52.837821624999997,0,53.247868875000002,0,42.116446812500001,0,1.6011461098484847,0,1.6135717840909092,0,1.2762559640151516,0
