msdX(mean),msdX(std),msdY(mean),msdY(std),msdZ(mean),msdZ(std),DmsdX(mean),DmsdX(std),DmsdY(mean),DmsdY(std),DmsdZ(mean),DmsdZ(std)
26927834.309999999,0,20792218.302499998,0,20481925.3675,0,4.5642851942132301e-104,0,3.5242943439275079e-104,0,3.4716994923406685e-104,0
