msdX(mean),msdX(std),msdY(mean),msdY(std),msdZ(mean),msdZ(std),DmsdX(mean),DmsdX(std),DmsdY(mean),DmsdY(std),DmsdZ(mean),DmsdZ(std)
2624.5067868125002,0,2236.8501810624998,0,2456.2187323124999,0,0.74455149344316951,0,0.63457642833586292,0,0.69680952419537867,0
