   1.8000000000000000e+01   6.5038450166036403e+00   9.1130197958989800e-01   2.0612362860655174e-02
   2.2000000000000000e+01   7.1902712048990205e+00   8.7474564909910346e-01   2.1604106929331741e-02
   2.6000000000000000e+01   7.8166488983451226e+00   8.9825121019253018e-01   2.1337007777989296e-02
   3.2000000000000000e+01   8.6717933554715216e+00   9.0232913918743773e-01   8.7456799814670163e-03
   3.8000000000000000e+01   9.4498677239419617e+00   9.0069141758938742e-01   8.2847227093286197e-03
   6.2000000000000000e+01   1.2070625501605129e+01   8.3892669597674807e-01   2.1579156053439054e-02
   7.2000000000000000e+01   1.3007690033207281e+01   8.3094482927241919e-01   2.1394627532543082e-02
   8.4000000000000000e+01   1.4049911031746786e+01   7.9061726382877906e-01   3.2627938861330488e-02
   9.8000000000000000e+01   1.5175638372075161e+01   7.7783103120307495e-01   2.7253385948878554e-02
   1.1500000000000000e+02   1.6439282222773599e+01   8.0669298360949782e-01   2.5682554460442968e-02
   1.3600000000000000e+02   1.7877359984069237e+01   7.7982496409565949e-01   3.0499884918191129e-02
   1.6100000000000000e+02   1.9451221041363961e+01   7.3423425236494433e-01   3.6213314602588552e-02
   1.9100000000000000e+02   2.1186080335918678e+01   7.7720321010683302e-01   2.7722088457205370e-02
   2.2800000000000000e+02   2.3147354060453651e+01   7.4913656122018824e-01   2.9895729529495749e-02
   2.7200000000000000e+02   2.5282404948896776e+01   7.1062366081599504e-01   4.4188909718857181e-02
   3.2500000000000000e+02   2.7636027210870960e+01   7.8669317061400768e-01   2.6102268906933550e-02
   3.9000000000000000e+02   3.0273751006441209e+01   7.6665544020333209e-01   2.6451996973173967e-02
   4.6800000000000000e+02   3.3163232653045149e+01   8.3597644775624469e-01   1.8281484007018733e-02
   5.6300000000000000e+02   3.6373754274201616e+01   8.0663843726543127e-01   3.1820126351634601e-02
   6.7800000000000000e+02   3.9916162140165738e+01   8.5247649587359586e-01   1.4810915460084411e-02
   8.1600000000000000e+02   4.3790409909020042e+01   8.3466540682849988e-01   2.0427102594954272e-02
   1.0160000000000000e+03   4.8863073992535512e+01   8.7105816753274112e-01   1.3931929152217346e-02
   1.2160000000000000e+03   5.3456524391321970e+01   8.5825432692928105e-01   1.6326931389392361e-02
   1.5160000000000000e+03   5.9687519633504628e+01   8.3564524399498019e-01   1.6342026845283034e-02
   1.7660000000000000e+03   6.4421269779475793e+01   8.1747460861036880e-01   1.0475695189055808e-02
   2.0160000000000000e+03   6.8830225918559947e+01   8.4545453541757809e-01   1.5078917696557580e-02
