msdX(mean),msdX(std),msdY(mean),msdY(std),msdZ(mean),msdZ(std),DmsdX(mean),DmsdX(std),DmsdY(mean),DmsdY(std),DmsdZ(mean),DmsdZ(std)
3414.1300117187502,0,3051.2032070312498,0,3112.2676914062499,0,1.3440354347781513,0,1.2011625845772163,0,1.2252017484417288,0
