msdX(mean),msdX(std),msdY(mean),msdY(std),msdZ(mean),msdZ(std),DmsdX(mean),DmsdX(std),DmsdY(mean),DmsdY(std),DmsdZ(mean),DmsdZ(std)
446.67426206250002,0,459.41358993749998,0,419.94926043750002,0,2.0722535934237998,0,2.131355091336117,0,1.9482684316283927,0
