Idx,Gradient,NMR_signal(mean),NMR_signal(noise),NMR_signal(std),SAT_lhs(mean),SAT_lhs(std),SAT_rhs
0,0,445572.67012264254,21.087689741296828,0,0,0,-0
1,3.9138943248532287,445042.7889085171,-23.402311723216901,0,-0.0011899215790033442,0,-0.00091196625043870835
2,7.8277886497064575,443620.24047829187,6.4235603942619264,0,-0.0043914717690478914,0,-0.0036478650017548334
3,11.741682974559687,441206.61400841695,0.81036037093276503,0,-0.0098470757533840117,0,-0.0082076962539483784
4,15.655577299412915,437871.13984667289,10.260045830514024,0,-0.017435688145801969,0,-0.014591460007019334
5,19.569471624266143,433606.46982984286,1.5755737396293652,0,-0.027222982764858884,0,-0.02279915626096771
6,23.483365949119371,428473.55760467902,3.1027448412331942,0,-0.039131327046802993,0,-0.032830785015793507
7,27.397260273972599,422485.00023891329,-11.476413331930095,0,-0.053206410199363487,0,-0.044686346271496702
8,31.311154598825826,415731.53975154302,3.8906390939313429,0,-0.069320639167351594,0,-0.058365840028077334
9,35.225048923679054,408229.54551594733,15.712321758782553,0,-0.087530726216952848,0,-0.07386926628553539
10,39.138943248532286,400011.51511454181,2.1149753366399011,0,-0.10786701949328642,0,-0.091196625043870841
11,43.052837573385517,391175.37530811114,2.8503626965967359,0,-0.13020436434772581,0,-0.11034791630308373
12,46.966731898238748,381753.75226408959,-10.695656710205519,0,-0.15458458080929738,0,-0.13132314006317405
13,50.88062622309198,371871.28324661631,22.565278280411896,0,-0.18081257235426268,0,-0.15412229632414176
14,54.794520547945211,361485.11875611753,-5.3123741837849838,0,-0.20913947848837411,0,-0.17874538508598697
15,58.708414872798443,350756.2841236277,0.80663368309179628,0,-0.23926871890420778,0,-0.20519240634870947
16,62.622309197651674,339703.20703096892,-6.601780459966692,0,-0.27128803807716706,0,-0.23346336011230953
17,66.536203522504906,328410.73393272323,-8.004396374112325,0,-0.30509529138492592,0,-0.26355824637678693
18,70.450097847358137,316934.36830519891,-11.914608256270885,0,-0.34066564157842233,0,-0.29547706514214178
19,74.363992172211368,305358.81539110199,4.2589043625123306,0,-0.37787282492846719,0,-0.329219816408374
20,78.2778864970646,293718.53864709666,15.316567037652691,0,-0.41673839672874263,0,-0.36478650017548364
21,82.191780821917831,282049.79453143181,0.78616966318095738,0,-0.45727672227032312,0,-0.40217711644347071
22,86.105675146771063,270462.2693152579,16.974448640125672,0,-0.49922775038697981,0,-0.4413916652123353
23,90.019569471624294,258942.33208068021,0.56352192169474447,0,-0.54275497312441501,0,-0.48243014648207705
24,93.933463796477525,247562.26757345884,-21.885233405448691,0,-0.58769821745161799,0,-0.52529256025269655
25,97.847358121330757,236404.12342794173,-9.8849427446862617,0,-0.63381762600485347,0,-0.56997890652419347
26,101.76125244618399,225469.91139926927,1.3067742897881762,0,-0.68117363453509427,0,-0.6164891852965676
27,105.67514677103722,214787.8181040771,6.9601000961306045,0,-0.72970970568385218,0,-0.66482339656981904
28,109.58904109589045,204393.17703501019,13.843477189868681,0,-0.77931487665579335,0,-0.71498154034394801
29,113.50293542074368,194283.45013451198,-4.8544522246294051,0,-0.83004217808580694,0,-0.7669636166189544
30,117.41682974559691,184539.56062439331,11.696053755206798,0,-0.88149649274910047,0,-0.82076962539483822
31,121.33072407045015,175114.37550868615,0.29046235062250225,0,-0.93392101920109039,0,-0.87639956667159979
32,125.24461839530338,166069.31830668307,10.105602364884117,0,-0.98695507261830917,0,-0.93385344044923868
33,129.15851272015661,157370.75942268062,-1.1393557457507568,0,-1.0407558076576984,0,-0.99313124672775455
34,133.07240704500984,149063.65178624089,6.1980080774183541,0,-1.0949869460525907,0,-1.0542329855071482
35,136.98630136986307,141115.79053812701,-2.3302155750864921,0,-1.149779591112855,0,-1.117158656787419
36,140.9001956947163,133556.90265639633,3.5420832477728763,0,-1.2048327298196335,0,-1.1819082605685673
37,144.81409001956953,126360.23142625111,0.088313968979508606,0,-1.2602235465575866,0,-1.2484817968505935
38,148.72798434442277,119532.60239245584,-0.63639536108450878,0,-1.3157711964433931,0,-1.3168792656334964
39,152.641878669276,113067.56142713156,2.0559440821835824,0,-1.3713748251895039,0,-1.3871006669172767
40,156.55577299412923,106960.57247499112,12.405880239446457,0,-1.4269000689595008,0,-1.459146000701935
41,160.46966731898246,101176.17143306979,5.0947862333602059,0,-1.4824970849925219,0,-1.5330152669874706
42,164.38356164383569,95720.899301956641,-2.0723423500929643,0,-1.5379236958460429,0,-1.6087084657738837
43,168.29745596868892,90596.215020698612,4.5129645804004914,0,-1.5929479186104853,0,-1.6862255970611737
44,172.21135029354215,85764.18404753544,-0.26294811625814568,0,-1.6477588699731425,0,-1.7655666608493412
45,176.12524461839539,81232.133915068596,4.2251217041976457,0,-1.7020494472189058,0,-1.8467316571383867
46,180.03913894324862,76978.567330237434,10.079617890665837,0,-1.7558333172256695,0,-1.9297205859283095
47,183.95303326810185,72971.007413078376,-1.4296196589571952,0,-1.8092981504382397,0,-2.0145334472191094
48,187.86692759295508,69234.278183149479,8.2790645359092618,0,-1.8618642645272083,0,-2.1011702410107866
49,191.78082191780831,65697.282570418742,-18.240808711721407,0,-1.9143027905189358,0,-2.1896309673033416
50,195.69471624266154,62414.857789272981,-12.70945756363286,0,-1.9655570013431958,0,-2.2799156260967739
51,199.60861056751477,59348.448680213849,-0.5327466074984627,0,-2.0159343717560199,0,-2.372024217391083
52,203.522504892368,56457.182420296129,-9.7983101724602548,0,-2.065877836390754,0,-2.4659567411862704
53,207.43639921722124,53765.572533936305,-3.6292755193177921,0,-2.1147270073650719,0,-2.5617131974823346
54,211.35029354207447,51259.565425764704,15.816362826425204,0,-2.1624581109163352,0,-2.6592935862792775
55,215.2641878669277,48876.797071104083,-2.4328466706908856,0,-2.2100575676254435,0,-2.7586979075770972
56,219.17808219178093,46672.505567867032,7.7249762262859489,0,-2.2562051085473995,0,-2.8599261613757934
57,223.09197651663416,44571.609261165453,-18.474092816152702,0,-2.3022632612909062,0,-2.9629783476753673
58,227.00587084148739,42647.943772041028,2.5675623876361673,0,-2.3463812928732688,0,-3.0678544664758194
59,230.91976516634062,40816.93154244918,-4.5243093699899175,0,-2.3902633698616582,0,-3.1745545177771479
60,234.83365949119386,39094.031527591083,-15.643140612020289,0,-2.4333905449867519,0,-3.2830785015793547
61,238.74755381604709,37502.591828701603,0.65928947228725843,0,-2.474950307953216,0,-3.3934264178824378
62,242.66144814090032,35990.343498219765,-0.32063810229102646,0,-2.5161096876594682,0,-3.5055982666863992
63,246.57534246575355,34563.097677875907,-5.7247321202047265,0,-2.5565737821711214,0,-3.6195940479912374
64,250.48923679060678,33224.20020643287,-5.6587387403466227,0,-2.5960818217048374,0,-3.7354137617969561
65,254.40313111546001,31960.655007784768,-7.0468417586028025,0,-2.634854738673662,0,-3.8530574081035485
66,258.31702544031322,30787.260021526588,10.528197526418452,0,-2.672259385229284,0,-3.9725249869110182
67,262.23091976516645,29660.323886958991,8.5668496923670894,0,-2.709550097331225,0,-4.0938164982193657
68,266.14481409001968,28585.368845027831,-2.618541238472496,0,-2.74646534589374,0,-4.2169319420285927
69,270.05870841487291,27588.892905307577,7.8842373930637279,0,-2.781947093214348,0,-4.3418713183386961
70,273.97260273972614,26628.976818174466,2.2197010259629519,0,-2.8173603770344835,0,-4.468634627149676
71,277.88649706457937,25730.289315681344,8.7946331142697538,0,-2.8516914834489535,0,-4.5972218684615349
72,281.8003913894326,24861.58707685869,-0.19824226224186159,0,-2.8860364293468161,0,-4.7276330422742694
73,285.71428571428584,24040.741816299749,-3.7306660297170984,0,-2.9196103871991568,0,-4.8598681485878821
74,289.62818003913907,23263.882755474042,-2.7751611730523571,0,-2.9524582923754807,0,-4.9939271874023738
75,293.5420743639923,22520.234100982478,-5.447647101698422,0,-2.9849461555079131,0,-5.1298101587177412
76,297.45596868884553,21817.119387104274,-1.9844364850323584,0,-3.0166653993729908,0,-5.2675170625339858
77,301.36986301369876,21144.614078184601,-0.072113207007346913,0,-3.0479751344244179,0,-5.4070478988511077
78,305.28375733855199,20500.496625429223,0.1200353121405448,0,-3.0789112424916421,0,-5.5484026676691069
79,309.19765166340522,19916.100736503751,31.807925853116522,0,-3.1078318671370404,0,-5.6915813689879862
80,313.11154598825846,19295.976153257754,1.2683413747039967,0,-3.1394637692678833,0,-5.83658400280774
81,317.02544031311169,18720.651915760191,-9.3835903716244911,0,-3.1697330589703383,0,-5.9834105691283739
82,320.93933463796492,18200.386834919973,11.56965799204656,0,-3.1979175054504574,0,-6.1320610679498824
83,324.85322896281815,17688.804033526903,19.095488912328843,0,-3.2264284550103151,0,-6.2825354992722691
84,328.76712328767138,17176.489918072239,5.0223712133269229,0,-3.2558187703946109,0,-6.4348338630955348
85,332.68101761252461,16692.079030881177,-0.8639140423632985,0,-3.2844260565989716,0,-6.588956159419677
86,336.59491193737784,16242.802466724843,9.738570305159536,0,-3.3117104684424485,0,-6.7449023882446948
87,340.50880626223108,15794.828575029835,3.9979282850665268,0,-3.3396777728942957,0,-6.9026725495705916
88,344.42270058708431,15350.927328484111,-14.379153426509683,0,-3.3681844694857093,0,-7.0622666433973649
89,348.33659491193754,14949.688147947429,-5.92290666873083,0,-3.3946699140232015,0,-7.2236846697250181
90,352.25048923679077,14568.401726340635,7.4865812149254154,0,-3.4205054359849583,0,-7.3869266285535469
91,356.164383561644,14167.15816275115,-13.27869007742407,0,-3.4484338734715605,0,-7.5519925198829538
92,360.07827788649723,13809.823924446975,-3.6152146373329423,0,-3.4739801364923588,0,-7.7188823437132381
93,363.99217221135046,13469.255064820682,10.026500693357532,0,-3.498950668360103,0,-7.8875961000443988
94,367.9060665362037,13105.131924991043,-12.023062990925759,0,-3.5263564504808369,0,-8.0581337888764377
95,371.81996086105693,12762.663466468748,-23.948478423703222,0,-3.5528363622221932,0,-8.2304954102093539
96,375.73385518591016,12461.789340664691,-5.2480184950194744,0,-3.5766932441295052,0,-8.4046809640431466
97,379.64774951076339,12155.444597876896,-2.4696544954432307,0,-3.6015831695086735,0,-8.5806904503778174
98,383.56164383561662,11858.581558639591,-0.18954200662912701,0,-3.6263085663218191,0,-8.7585238692133665
99,387.47553816046985,11564.043149570476,-5.1383865067018988,0,-3.6514597984554502,0,-8.9381812205497919
100,391.38943248532308,11282.688634265172,-6.0745128772738513,0,-3.6760907822036533,0,-9.1196625043870956
101,395.30332681017632,11026.009133001673,8.833919080631043,0,-3.6991034054910701,0,-9.3029677207252774
102,399.21722113502955,10725.062649158821,-29.052660303130253,0,-3.726777047762833,0,-9.4880968695643322
103,403.13111545988278,10521.571534987055,22.256734242213618,0,-3.7459327723655513,0,-9.6750499509042687
104,407.04500978473601,10236.888388535412,-15.644994552502,0,-3.7733626488463186,0,-9.8638269647450816
105,410.95890410958924,10014.698545463905,1.1456732100920086,0,-3.795306485611659,0,-10.054427911086774
106,414.87279843444247,9783.6778716368335,1.5073202428145449,0,-3.8186448801249977,0,-10.246852789929338
107,418.7866927592957,9548.6340173557746,-9.5584019931622368,0,-3.842962244542937,0,-10.441101601272786
108,422.70058708414894,9341.7020127694977,0.27530406454501999,0,-3.8648718899861678,0,-10.63717434511711
109,426.61448140900217,9135.884848779262,4.2068139821458281,0,-3.8871503052568972,0,-10.835071021462308
110,430.5283757338554,8924.1289581448218,-4.6135432893280699,0,-3.910601626796403,0,-11.034791630308389
111,434.44227005870863,8742.5070596473633,10.103030845177193,0,-3.9311633565092028,0,-11.23633617165534
112,438.35616438356186,8547.4231266785464,4.9910375408990246,0,-3.9537305051438612,0,-11.439704645503173
113,442.27005870841509,8355.7478255124297,-2.8331177508915033,0,-3.9764106895863649,0,-11.64489705185188
114,446.18395303326832,8171.4596453431141,-9.1307284341553654,0,-3.9987128018982743,0,-11.851913390701469
115,450.09784735812156,8008.5820348156412,0.39421824241414138,0,-4.0188466329312424,0,-12.060753662051933
116,454.01174168297479,7831.588551634858,-9.5031572730091938,0,-4.0411949843902386,0,-12.271417865903278
117,457.92563600782802,7698.1181660075636,19.10236034389418,0,-4.0583844490077023,0,-12.483906002255498
118,461.83953033268125,7533.276490376782,11.602320087833851,0,-4.0800302819168053,0,-12.698218071108592
119,465.75342465753448,7373.6240735896372,4.8375480477184256,0,-4.1014510354459652,0,-12.914354072462567
120,469.66731898238771,7204.4919091915599,-15.591742594784563,0,-4.1246556462045474,0,-13.132314006317419
121,473.58121330724094,7060.3513461269531,-14.961199054922265,0,-4.144865537966024,0,-13.352097872673149
122,477.49510763209418,6940.9634060347325,6.7223152476024373,0,-4.1619197697756967,0,-13.573705671529751
123,481.40900195694741,6788.2319744328415,-8.4300865923772665,0,-4.1841698329906221,0,-13.797137402887238
124,485.32289628180064,6667.2656331932212,4.8693212183329768,0,-4.202150528144216,0,-14.022393066745597
125,489.23679060665387,6534.3534295608288,3.0583173801733796,0,-4.2222869514153629,0,-14.249472663104836
126,493.1506849315071,6395.8906568578359,-7.3509383526353123,0,-4.2437046546983677,0,-14.47837619196495
127,497.06457925636033,6265.1844088944999,-12.966964270636282,0,-4.2643523312787766,0,-14.709103653325943
128,500.97847358121356,6152.543356455978,-3.4290239469418635,0,-4.2824948037493984,0,-14.941655047187824
129,504.8923679060668,6032.8520762730068,-3.83195705814272,0,-4.3021404739146876,0,-15.176030373550567
