msdX(mean),msdX(std),msdY(mean),msdY(std),msdZ(mean),msdZ(std),DmsdX(mean),DmsdX(std),DmsdY(mean),DmsdY(std),DmsdZ(mean),DmsdZ(std)
69.280485187500005,0,69.621780749999999,0,62.203987124999998,0,1.8524193900401071,0,1.8615449398395723,0,1.6632082118983957,0
