Time,D_sat,D_sat(error),D_sat(std),D_sat(pts),D_msd,D_msd(std),D_msdX,D_msdX(std),D_msdY,D_msdY(std),D_msdZ,D_msdZ(std)
10000000000,8.9624330740253864e-05,7.0165012658345596,0,5,0.0012322853785744843,0,0.0018437159430256564,0,5.4051553124999995e-09,0,0.0018531347875424843,0
3.0898179077880385e+43,2.7077896319821631e-38,3.6695621682352839,0,5,5.0357352379578954e-37,0,7.5568959955569026e-37,0,1.7544862288117349e-42,0,7.5502921734544921e-37,0
