msdX(mean),msdX(std),msdY(mean),msdY(std),msdZ(mean),msdZ(std),DmsdX(mean),DmsdX(std),DmsdY(mean),DmsdY(std),DmsdZ(mean),DmsdZ(std)
1174.135798,0,1388.82897925,0,1138.872668,0,0.18576726370415689,0,0.21973519559473459,0,0.1801880664929805,0
