msdX(mean),msdX(std),msdY(mean),msdY(std),msdZ(mean),msdZ(std),DmsdX(mean),DmsdX(std),DmsdY(mean),DmsdY(std),DmsdZ(mean),DmsdZ(std)
7598.5666874999997,0,6584.6974609375002,0,6854.1643437499997,0,1.1386463567682317,0,0.98671790123938552,0,1.0270975540084915,0
