   1.8000000000000000e+01   6.5038450166036403e+00   8.1660354935765112e-01   3.1911662177219365e-02
   2.2000000000000000e+01   7.1902712048990205e+00   8.0624698070538436e-01   2.7390188592002904e-02
   2.6000000000000000e+01   7.8166488983451226e+00   7.9355158613354837e-01   2.2504483396915666e-02
   3.2000000000000000e+01   8.6717933554715216e+00   7.9486345215044785e-01   8.9306466738927164e-03
   3.8000000000000000e+01   9.4498677239419617e+00   8.0279875024318814e-01   8.8678160819891851e-03
   6.2000000000000000e+01   1.2070625501605129e+01   7.2717687134885567e-01   1.8367882790593495e-02
   7.2000000000000000e+01   1.3007690033207281e+01   7.1826033052984717e-01   1.8187378550439847e-02
   8.4000000000000000e+01   1.4049911031746786e+01   6.7521327158556355e-01   2.0695068327898625e-02
   9.8000000000000000e+01   1.5175638372075161e+01   6.5288669651296893e-01   2.3592713692384470e-02
   1.1500000000000000e+02   1.6439282222773599e+01   6.5198793696635116e-01   2.8719090420168365e-02
   1.3600000000000000e+02   1.7877359984069237e+01   6.4621564349408034e-01   2.5191044243989092e-02
   1.6100000000000000e+02   1.9451221041363961e+01   6.0044456701206161e-01   2.7541335102024885e-02
   1.9100000000000000e+02   2.1186080335918678e+01   6.1764377794817527e-01   2.7916377768044679e-02
   2.2800000000000000e+02   2.3147354060453651e+01   5.9765765905185742e-01   2.0244748081786577e-02
   2.7200000000000000e+02   2.5282404948896776e+01   5.5510107886359805e-01   3.2251614347949764e-02
   3.2500000000000000e+02   2.7636027210870960e+01   6.0081482243040429e-01   2.5475077476459627e-02
   3.9000000000000000e+02   3.0273751006441209e+01   5.6478509533108245e-01   2.9200658431314856e-02
   4.6800000000000000e+02   3.3163232653045149e+01   6.3091862151827238e-01   1.6459295394832932e-02
   5.6300000000000000e+02   3.6373754274201616e+01   6.0068458755261023e-01   1.9565698699499090e-02
   6.7800000000000000e+02   3.9916162140165738e+01   6.3939790243894679e-01   1.3419265675144856e-02
   8.1600000000000000e+02   4.3790409909020042e+01   6.1329068347489712e-01   1.5221016831042627e-02
   1.0160000000000000e+03   4.8863073992535512e+01   6.4296345494815643e-01   9.8151874313971849e-03
   1.2160000000000000e+03   5.3456524391321970e+01   6.2881512682820262e-01   1.0462876575825715e-02
   1.5160000000000000e+03   5.9687519633504628e+01   5.6872448191062508e-01   2.6125382395400572e-02
   1.7660000000000000e+03   6.4421269779475793e+01   5.7671396146130449e-01   1.8156898271511620e-02
   2.0160000000000000e+03   6.8830225918559947e+01   6.2139956585962497e-01   6.6946440917494314e-03
