   1.8000000000000000e+01   6.5038450166036403e+00   6.7098243063760254e-01   4.9429310753924594e-02
   2.2000000000000000e+01   7.1902712048990205e+00   5.4801688071626509e-01   3.7091153251679422e-02
   2.6000000000000000e+01   7.8166488983451226e+00   5.2221222190710681e-01   1.7991850218317607e-02
   3.2000000000000000e+01   8.6717933554715216e+00   5.3832802791795409e-01   3.5220113903389125e-02
   3.8000000000000000e+01   9.4498677239419617e+00   4.5547241167402969e-01   3.1525472075730664e-02
   6.2000000000000000e+01   1.2070625501605129e+01   5.6106634066272765e-01   4.6013569516897938e-02
   7.2000000000000000e+01   1.3007690033207281e+01   4.7218521665838731e-01   3.1355337775542537e-02
   8.4000000000000000e+01   1.4049911031746786e+01   4.3166112952852398e-01   6.5953578477784495e-03
   9.8000000000000000e+01   1.5175638372075161e+01   4.1957929785024722e-01   1.4003186021758394e-02
   1.1500000000000000e+02   1.6439282222773599e+01   4.1395425290281229e-01   3.8050411116418457e-02
   1.3600000000000000e+02   1.7877359984069237e+01   3.8183155048126188e-01   1.5091252605791704e-02
   1.6100000000000000e+02   1.9451221041363961e+01   3.4322820730135212e-01   1.0058215163920168e-02
   1.9100000000000000e+02   2.1186080335918678e+01   3.1517867426979301e-01   1.9468033714019967e-02
   2.2800000000000000e+02   2.3147354060453651e+01   3.6089345822706431e-01   1.5482756247316235e-02
   2.7200000000000000e+02   2.5282404948896776e+01   3.0089114117072496e-01   7.6796760854402095e-03
   3.2500000000000000e+02   2.7636027210870960e+01   2.6336686766396167e-01   7.3403218698154998e-02
   3.9000000000000000e+02   3.0273751006441209e+01   2.8157209048417564e-01   3.5023765244385635e-02
   4.6800000000000000e+02   3.3163232653045149e+01   2.5392932793235951e-01   3.1188032405980261e-02
   5.6300000000000000e+02   3.6373754274201616e+01   2.6289364676838262e-01   3.7459993989999323e-02
   6.7800000000000000e+02   3.9916162140165738e+01   2.2792741599931832e-01   6.0682184461372281e-02
