msdX(mean),msdX(std),msdY(mean),msdY(std),msdZ(mean),msdZ(std),DmsdX(mean),DmsdX(std),DmsdY(mean),DmsdY(std),DmsdZ(mean),DmsdZ(std)
1267.5626,0,1506.6727825,0,1233.4776775,0,0.17660470365313347,0,0.2099190211636526,0,0.17185578029648621,0
