Id,Gx,Gy,Gz,Kx,Ky,Kz
117,0,0,457.92563600782802,0,0,0.12250101379139709
118,0,0,461.83953033268125,0,0,0.12354803100328936
119,0,0,465.75342465753448,0,0,0.12459504821518165
120,0,0,469.66731898238771,0,0,0.12564206542707393
121,0,0,473.58121330724094,0,0,0.12668908263896622
122,0,0,477.49510763209418,0,0,0.12773609985085849
123,0,0,481.40900195694741,0,0,0.12878311706275078
124,0,0,485.32289628180064,0,0,0.12983013427464304
125,0,0,489.23679060665387,0,0,0.13087715148653534
126,0,0,493.1506849315071,0,0,0.1319241686984276
127,0,0,497.06457925636033,0,0,0.13297118591031989
128,0,0,500.97847358121356,0,0,0.13401820312221221
129,0,0,504.8923679060668,0,0,0.13506522033410448
130,0,0,508.80626223092003,0,0,0.13611223754599677
131,0,0,512.7201565557732,0,0,0.13715925475788904
132,0,0,516.63405088062643,0,0,0.1382062719697813
133,0,0,520.54794520547966,0,0,0.1392532891816736
134,0,0,524.4618395303329,0,0,0.14030030639356586
135,0,0,528.37573385518613,0,0,0.14134732360545815
136,0,0,532.28962818003936,0,0,0.14239434081735045
137,0,0,536.20352250489259,0,0,0.14344135802924274
138,0,0,540.11741682974582,0,0,0.144488375241135
139,0,0,544.03131115459905,0,0,0.1455353924530273
140,0,0,547.94520547945228,0,0,0.14658240966491956
141,0,0,551.85909980430552,0,0,0.14762942687681185
142,0,0,555.77299412915875,0,0,0.14867644408870415
143,0,0,559.68688845401198,0,0,0.14972346130059641
144,0,0,563.60078277886521,0,0,0.1507704785124887
145,0,0,567.51467710371844,0,0,0.15181749572438097
146,0,0,571.42857142857167,0,0,0.15286451293627326
147,0,0,575.3424657534249,0,0,0.15391153014816555
148,0,0,579.25636007827814,0,0,0.15495854736005785
149,0,0,583.17025440313137,0,0,0.15600556457195011
150,0,0,587.0841487279846,0,0,0.1570525817838424
151,0,0,590.99804305283783,0,0,0.15809959899573467
152,0,0,594.91193737769106,0,0,0.15914661620762696
153,0,0,598.82583170254429,0,0,0.16019363341951925
154,0,0,602.73972602739752,0,0,0.16124065063141152
155,0,0,606.65362035225075,0,0,0.16228766784330381
156,0,0,610.56751467710399,0,0,0.16333468505519608
157,0,0,614.48140900195722,0,0,0.16438170226708837
158,0,0,618.39530332681045,0,0,0.16542871947898066
159,0,0,622.30919765166368,0,0,0.16647573669087296
160,0,0,626.22309197651691,0,0,0.16752275390276522
161,0,0,630.13698630137014,0,0,0.16856977111465751
162,0,0,634.05088062622337,0,0,0.16961678832654981
163,0,0,637.96477495107661,0,0,0.17066380553844207
164,0,0,641.87866927592984,0,0,0.17171082275033436
165,0,0,645.79256360078307,0,0,0.17275783996222663
166,0,0,649.7064579256363,0,0,0.17380485717411892
167,0,0,653.62035225048953,0,0,0.17485187438601121
168,0,0,657.53424657534276,0,0,0.17589889159790351
169,0,0,661.44814090019599,0,0,0.17694590880979577
170,0,0,665.36203522504923,0,0,0.17799292602168806
171,0,0,669.27592954990246,0,0,0.17903994323358033
172,0,0,673.18982387475569,0,0,0.18008696044547262
173,0,0,677.10371819960892,0,0,0.18113397765736491
174,0,0,681.01761252446215,0,0,0.18218099486925718
175,0,0,684.93150684931538,0,0,0.18322801208114947
176,0,0,688.84540117416861,0,0,0.18427502929304174
177,0,0,692.75929549902185,0,0,0.18532204650493403
178,0,0,696.67318982387508,0,0,0.18636906371682632
179,0,0,700.58708414872831,0,0,0.18741608092871861
180,0,0,704.50097847358154,0,0,0.18846309814061088
181,0,0,708.41487279843477,0,0,0.18951011535250317
182,0,0,712.328767123288,0,0,0.19055713256439546
183,0,0,716.24266144814123,0,0,0.19160414977628773
184,0,0,720.15655577299447,0,0,0.19265116698818002
185,0,0,724.0704500978477,0,0,0.19369818420007229
186,0,0,727.98434442270093,0,0,0.19474520141196458
187,0,0,731.89823874755416,0,0,0.19579221862385687
188,0,0,735.81213307240739,0,0,0.19683923583574917
189,0,0,739.72602739726062,0,0,0.19788625304764143
190,0,0,743.63992172211385,0,0,0.19893327025953372
191,0,0,747.55381604696709,0,0,0.19998028747142599
192,0,0,751.46771037182032,0,0,0.20102730468331828
193,0,0,755.38160469667355,0,0,0.20207432189521057
194,0,0,759.29549902152678,0,0,0.20312133910710284
195,0,0,763.20939334638001,0,0,0.2041683563189951
196,0,0,767.12328767123324,0,0,0.2052153735308874
197,0,0,771.03718199608647,0,0,0.20626239074277969
198,0,0,774.95107632093971,0,0,0.20730940795467198
199,0,0,778.86497064579294,0,0,0.20835642516656425
200,0,0,782.77886497064617,0,0,0.20940344237845654
201,0,0,786.6927592954994,0,0,0.21045045959034883
202,0,0,790.60665362035263,0,0,0.21149747680224112
203,0,0,794.52054794520586,0,0,0.21254449401413342
204,0,0,798.43444227005909,0,0,0.21359151122602565
205,0,0,802.34833659491233,0,0,0.21463852843791795
206,0,0,806.26223091976556,0,0,0.21568554564981024
207,0,0,810.17612524461879,0,0,0.21673256286170253
208,0,0,814.09001956947202,0,0,0.2177795800735948
209,0,0,818.00391389432525,0,0,0.21882659728548709
210,0,0,821.91780821917848,0,0,0.21987361449737938
211,0,0,825.83170254403171,0,0,0.22092063170927168
212,0,0,829.74559686888495,0,0,0.22196764892116391
213,0,0,833.65949119373818,0,0,0.22301466613305621
214,0,0,837.57338551859141,0,0,0.2240616833449485
215,0,0,841.48727984344464,0,0,0.22510870055684079
216,0,0,845.40117416829787,0,0,0.22615571776873308
217,0,0,849.3150684931511,0,0,0.22720273498062535
218,0,0,853.22896281800433,0,0,0.22824975219251764
219,0,0,857.14285714285757,0,0,0.22929676940440993
220,0,0,861.0567514677108,0,0,0.23034378661630223
221,0,0,864.97064579256403,0,0,0.23139080382819446
222,0,0,868.88454011741726,0,0,0.23243782104008676
223,0,0,872.79843444227049,0,0,0.23348483825197905
224,0,0,876.71232876712372,0,0,0.23453185546387134
225,0,0,880.62622309197695,0,0,0.23557887267576363
226,0,0,884.54011741683018,0,0,0.23662588988765587
227,0,0,888.45401174168342,0,0,0.23767290709954816
228,0,0,892.36790606653665,0,0,0.23871992431144046
229,0,0,896.28180039138988,0,0,0.23976694152333275
230,0,0,900.19569471624311,0,0,0.24081395873522501
231,0,0,904.10958904109634,0,0,0.24186097594711731
232,0,0,908.02348336594957,0,0,0.2429079931590096
233,0,0,911.9373776908028,0,0,0.24395501037090189
234,0,0,915.85127201565604,0,0,0.24500202758279419
235,0,0,919.76516634050927,0,0,0.24604904479468642
236,0,0,923.6790606653625,0,0,0.24709606200657871
237,0,0,927.59295499021573,0,0,0.24814307921847101
238,0,0,931.50684931506896,0,0,0.2491900964303633
239,0,0,935.42074363992219,0,0,0.25023711364225554
240,0,0,939.33463796477542,0,0,0.25128413085414786
241,0,0,943.24853228962866,0,0,0.25233114806604012
242,0,0,947.16242661448189,0,0,0.25337816527793244
243,0,0,951.07632093933512,0,0,0.25442518248982471
244,0,0,954.99021526418835,0,0,0.25547219970171697
245,0,0,958.90410958904158,0,0,0.25651921691360929
246,0,0,962.81800391389481,0,0,0.25756623412550156
247,0,0,966.73189823874804,0,0,0.25861325133739388
248,0,0,970.64579256360128,0,0,0.25966026854928609
249,0,0,974.55968688845451,0,0,0.26070728576117841
250,0,0,978.47358121330774,0,0,0.26175430297307067
251,0,0,982.38747553816097,0,0,0.26280132018496299
252,0,0,986.3013698630142,0,0,0.2638483373968552
253,0,0,990.21526418786743,0,0,0.26489535460874752
254,0,0,994.12915851272066,0,0,0.26594237182063979
255,0,0,998.0430528375739,0,0,0.26698938903253211
256,0,0,1001.9569471624271,0,0,0.26803640624442443
257,0,0,1005.8708414872804,0,0,0.26908342345631664
258,0,0,1009.7847358121336,0,0,0.27013044066820896
259,0,0,1013.6986301369868,0,0,0.27117745788010122
260,0,0,1017.6125244618401,0,0,0.27222447509199355
261,0,0,1021.5264187866933,0,0,0.27327149230388575
262,0,0,1025.4403131115464,0,0,0.27431850951577808
263,0,0,1029.3542074363995,0,0,0.27536552672767034
264,0,0,1033.2681017612526,0,0,0.27641254393956255
265,0,0,1037.1819960861058,0,0,0.27745956115145481
266,0,0,1041.0958904109589,0,0,0.27850657836334708
267,0,0,1045.009784735812,0,0,0.27955359557523929
268,0,0,1048.9236790606651,0,0,0.28060061278713155
269,0,0,1052.8375733855182,0,0,0.28164762999902382
270,0,0,1056.7514677103713,0,0,0.28269464721091603
271,0,0,1060.6653620352245,0,0,0.28374166442280829
272,0,0,1064.5792563600776,0,0,0.28478868163470061
273,0,0,1068.4931506849307,0,0,0.28583569884659282
274,0,0,1072.4070450097838,0,0,0.28688271605848509
275,0,0,1076.3209393346369,0,0,0.28792973327037735
276,0,0,1080.2348336594901,0,0,0.28897675048226956
277,0,0,1084.1487279843432,0,0,0.29002376769416183
278,0,0,1088.0626223091963,0,0,0.29107078490605409
279,0,0,1091.9765166340494,0,0,0.2921178021179463
280,0,0,1095.8904109589025,0,0,0.29316481932983857
281,0,0,1099.8043052837556,0,0,0.29421183654173083
282,0,0,1103.7181996086088,0,0,0.2952588537536231
283,0,0,1107.6320939334619,0,0,0.29630587096551536
284,0,0,1111.545988258315,0,0,0.29735288817740763
285,0,0,1115.4598825831681,0,0,0.29839990538929984
286,0,0,1119.3737769080212,0,0,0.2994469226011921
287,0,0,1123.2876712328743,0,0,0.30049393981308437
288,0,0,1127.2015655577275,0,0,0.30154095702497663
289,0,0,1131.1154598825806,0,0,0.30258797423686884
290,0,0,1135.0293542074337,0,0,0.3036349914487611
291,0,0,1138.9432485322868,0,0,0.30468200866065337
292,0,0,1142.8571428571399,0,0,0.30572902587254563
293,0,0,1146.7710371819931,0,0,0.3067760430844379
294,0,0,1150.6849315068462,0,0,0.30782306029633011
295,0,0,1154.5988258316993,0,0,0.30887007750822237
296,0,0,1158.5127201565524,0,0,0.30991709472011464
297,0,0,1162.4266144814055,0,0,0.3109641119320069
298,0,0,1166.3405088062586,0,0,0.31201112914389911
299,0,0,1170.2544031311118,0,0,0.31305814635579138
300,0,0,1174.1682974559649,0,0,0.31410516356768364
301,0,0,1178.082191780818,0,0,0.31515218077957591
302,0,0,1181.9960861056711,0,0,0.31619919799146817
303,0,0,1185.9099804305242,0,0,0.31724621520336044
304,0,0,1189.8238747553773,0,0,0.31829323241525265
305,0,0,1193.7377690802305,0,0,0.31934024962714491
306,0,0,1197.6516634050836,0,0,0.32038726683903718
307,0,0,1201.5655577299367,0,0,0.32143428405092939
308,0,0,1205.4794520547898,0,0,0.32248130126282165
309,0,0,1209.3933463796429,0,0,0.32352831847471392
310,0,0,1213.3072407044961,0,0,0.32457533568660613
311,0,0,1217.2211350293492,0,0,0.32562235289849845
312,0,0,1221.1350293542023,0,0,0.32666937011039071
313,0,0,1225.0489236790554,0,0,0.32771638732228292
314,0,0,1228.9628180039085,0,0,0.32876340453417519
315,0,0,1232.8767123287616,0,0,0.32981042174606745
316,0,0,1236.7906066536148,0,0,0.33085743895795966
317,0,0,1240.7045009784679,0,0,0.33190445616985192
318,0,0,1244.618395303321,0,0,0.33295147338174419
319,0,0,1248.5322896281741,0,0,0.3339984905936364
320,0,0,1252.4461839530272,0,0,0.33504550780552872
321,0,0,1256.3600782778803,0,0,0.33609252501742098
322,0,0,1260.2739726027335,0,0,0.33713954222931319
323,0,0,1264.1878669275866,0,0,0.33818655944120546
324,0,0,1268.1017612524397,0,0,0.33923357665309772
325,0,0,1272.0156555772928,0,0,0.34028059386498993
326,0,0,1275.9295499021459,0,0,0.3413276110768822
327,0,0,1279.8434442269991,0,0,0.34237462828877446
328,0,0,1283.7573385518522,0,0,0.34342164550066667
329,0,0,1287.6712328767053,0,0,0.34446866271255894
330,0,0,1291.5851272015584,0,0,0.34551567992445126
331,0,0,1295.4990215264115,0,0,0.34656269713634347
332,0,0,1299.4129158512646,0,0,0.34760971434823573
333,0,0,1303.3268101761178,0,0,0.348656731560128
334,0,0,1307.2407045009709,0,0,0.34970374877202021
335,0,0,1311.154598825824,0,0,0.35075076598391247
336,0,0,1315.0684931506771,0,0,0.35179778319580474
337,0,0,1318.9823874755302,0,0,0.35284480040769695
338,0,0,1322.8962818003833,0,0,0.35389181761958921
339,0,0,1326.8101761252365,0,0,0.35493883483148148
340,0,0,1330.7240704500896,0,0,0.35598585204337374
341,0,0,1334.6379647749427,0,0,0.35703286925526601
342,0,0,1338.5518590997958,0,0,0.35807988646715827
343,0,0,1342.4657534246489,0,0,0.35912690367905048
344,0,0,1346.3796477495021,0,0,0.36017392089094274
345,0,0,1350.2935420743552,0,0,0.36122093810283501
346,0,0,1354.2074363992083,0,0,0.36226795531472722
347,0,0,1358.1213307240614,0,0,0.36331497252661948
348,0,0,1362.0352250489145,0,0,0.36436198973851175
349,0,0,1365.9491193737676,0,0,0.36540900695040401
350,0,0,1369.8630136986208,0,0,0.36645602416229628
351,0,0,1373.7769080234739,0,0,0.36750304137418854
352,0,0,1377.690802348327,0,0,0.36855005858608075
353,0,0,1381.6046966731801,0,0,0.36959707579797302
354,0,0,1385.5185909980332,0,0,0.37064409300986528
355,0,0,1389.4324853228864,0,0,0.37169111022175755
356,0,0,1393.3463796477395,0,0,0.37273812743364976
357,0,0,1397.2602739725926,0,0,0.37378514464554202
358,0,0,1401.1741682974457,0,0,0.37483216185743429
359,0,0,1405.0880626222988,0,0,0.37587917906932655
360,0,0,1409.0019569471519,0,0,0.37692619628121882
361,0,0,1412.9158512720051,0,0,0.37797321349311103
362,0,0,1416.8297455968582,0,0,0.37902023070500329
363,0,0,1420.7436399217113,0,0,0.38006724791689556
364,0,0,1424.6575342465644,0,0,0.38111426512878782
365,0,0,1428.5714285714175,0,0,0.38216128234068003
366,0,0,1432.4853228962706,0,0,0.3832082995525723
367,0,0,1436.3992172211238,0,0,0.38425531676446456
368,0,0,1440.3131115459769,0,0,0.38530233397635677
369,0,0,1444.22700587083,0,0,0.38634935118824909
370,0,0,1448.1409001956831,0,0,0.38739636840014136
371,0,0,1452.0547945205362,0,0,0.38844338561203356
372,0,0,1455.9686888453894,0,0,0.38949040282392583
373,0,0,1459.8825831702425,0,0,0.39053742003581809
374,0,0,1463.7964774950956,0,0,0.3915844372477103
375,0,0,1467.7103718199487,0,0,0.39263145445960257
376,0,0,1471.6242661448018,0,0,0.39367847167149483
377,0,0,1475.5381604696549,0,0,0.39472548888338704
378,0,0,1479.4520547945081,0,0,0.39577250609527931
379,0,0,1483.3659491193612,0,0,0.39681952330717163
380,0,0,1487.2798434442143,0,0,0.39786654051906384
381,0,0,1491.1937377690674,0,0,0.3989135577309561
382,0,0,1495.1076320939205,0,0,0.39996057494284837
383,0,0,1499.0215264187736,0,0,0.40100759215474058
384,0,0,1502.9354207436268,0,0,0.40205460936663284
385,0,0,1506.8493150684799,0,0,0.40310162657852511
386,0,0,1510.763209393333,0,0,0.40414864379041732
387,0,0,1514.6771037181861,0,0,0.40519566100230958
388,0,0,1518.5909980430392,0,0,0.4062426782142019
389,0,0,1522.5048923678924,0,0,0.40728969542609411
390,0,0,1526.4187866927455,0,0,0.40833671263798632
391,0,0,1530.3326810175986,0,0,0.40938372984987864
392,0,0,1534.2465753424517,0,0,0.41043074706177085
393,0,0,1538.1604696673048,0,0,0.41147776427366312
394,0,0,1542.0743639921579,0,0,0.41252478148555544
395,0,0,1545.9882583170111,0,0,0.41357179869744759
396,0,0,1549.9021526418642,0,0,0.41461881590933991
397,0,0,1553.8160469667173,0,0,0.41566583312123212
398,0,0,1557.7299412915704,0,0,0.41671285033312438
399,0,0,1561.6438356164235,0,0,0.41775986754501659
400,0,0,1565.5577299412766,0,0,0.41880688475690891
401,0,0,1569.4716242661298,0,0,0.41985390196880112
402,0,0,1573.3855185909829,0,0,0.42090091918069339
403,0,0,1577.299412915836,0,0,0.42194793639258571
404,0,0,1581.2133072406891,0,0,0.42299495360447786
405,0,0,1585.1272015655422,0,0,0.42404197081637018
406,0,0,1589.0410958903954,0,0,0.42508898802826239
407,0,0,1592.9549902152485,0,0,0.42613600524015466
408,0,0,1596.8688845401016,0,0,0.42718302245204687
409,0,0,1600.7827788649547,0,0,0.42823003966393919
410,0,0,1604.6966731898078,0,0,0.4292770568758314
411,0,0,1608.6105675146609,0,0,0.43032407408772366
412,0,0,1612.5244618395141,0,0,0.43137109129961598
413,0,0,1616.4383561643672,0,0,0.43241810851150814
414,0,0,1620.3522504892203,0,0,0.43346512572340046
415,0,0,1624.2661448140734,0,0,0.43451214293529267
416,0,0,1628.1800391389265,0,0,0.43555916014718493
417,0,0,1632.0939334637796,0,0,0.43660617735907714
418,0,0,1636.0078277886328,0,0,0.43765319457096946
419,0,0,1639.9217221134859,0,0,0.43870021178286167
420,0,0,1643.835616438339,0,0,0.43974722899475394
421,0,0,1647.7495107631921,0,0,0.44079424620664615
422,0,0,1651.6634050880452,0,0,0.44184126341853847
423,0,0,1655.5772994128984,0,0,0.44288828063043073
424,0,0,1659.4911937377515,0,0,0.44393529784232294
425,0,0,1663.4050880626046,0,0,0.44498231505421521
426,0,0,1667.3189823874577,0,0,0.44602933226610741
427,0,0,1671.2328767123108,0,0,0.44707634947799973
428,0,0,1675.1467710371639,0,0,0.44812336668989194
429,0,0,1679.0606653620171,0,0,0.44917038390178421
430,0,0,1682.9745596868702,0,0,0.45021740111367642
431,0,0,1686.8884540117233,0,0,0.45126441832556874
432,0,0,1690.8023483365764,0,0,0.452311435537461
433,0,0,1694.7162426614295,0,0,0.45335845274935321
434,0,0,1698.6301369862827,0,0,0.45440546996124548
435,0,0,1702.5440313111358,0,0,0.45545248717313769
436,0,0,1706.4579256359889,0,0,0.45649950438503001
437,0,0,1710.371819960842,0,0,0.45754652159692222
438,0,0,1714.2857142856951,0,0,0.45859353880881448
439,0,0,1718.1996086105482,0,0,0.45964055602070669
440,0,0,1722.1135029354014,0,0,0.46068757323259901
441,0,0,1726.0273972602545,0,0,0.46173459044449117
442,0,0,1729.9412915851076,0,0,0.46278160765638349
443,0,0,1733.8551859099607,0,0,0.46382862486827575
444,0,0,1737.7690802348138,0,0,0.46487564208016796
445,0,0,1741.6829745596669,0,0,0.46592265929206028
446,0,0,1745.5968688845201,0,0,0.46696967650395249
447,0,0,1749.5107632093732,0,0,0.46801669371584476
448,0,0,1753.4246575342263,0,0,0.46906371092773697
449,0,0,1757.3385518590794,0,0,0.47011072813962929
450,0,0,1761.2524461839325,0,0,0.47115774535152144
451,0,0,1765.1663405087857,0,0,0.47220476256341376
452,0,0,1769.0802348336388,0,0,0.47325177977530608
453,0,0,1772.9941291584919,0,0,0.47429879698719823
454,0,0,1776.908023483345,0,0,0.47534581419909055
455,0,0,1780.8219178081981,0,0,0.47639283141098276
456,0,0,1784.7358121330512,0,0,0.47743984862287503
457,0,0,1788.6497064579044,0,0,0.47848686583476724
458,0,0,1792.5636007827575,0,0,0.47953388304665956
459,0,0,1796.4774951076106,0,0,0.48058090025855177
460,0,0,1800.3913894324637,0,0,0.48162791747044403
461,0,0,1804.3052837573168,0,0,0.48267493468233635
462,0,0,1808.2191780821699,0,0,0.48372195189422851
463,0,0,1812.1330724070231,0,0,0.48476896910612083
464,0,0,1816.0469667318762,0,0,0.48581598631801304
465,0,0,1819.9608610567293,0,0,0.4868630035299053
466,0,0,1823.8747553815824,0,0,0.48791002074179751
467,0,0,1827.7886497064355,0,0,0.48895703795368983
468,0,0,1831.7025440312887,0,0,0.49000405516558204
469,0,0,1835.6164383561418,0,0,0.49105107237747431
470,0,0,1839.5303326809949,0,0,0.49209808958936652
471,0,0,1843.444227005848,0,0,0.49314510680125878
472,0,0,1847.3581213307011,0,0,0.4941921240131511
473,0,0,1851.2720156555542,0,0,0.49523914122504331
474,0,0,1855.1859099804074,0,0,0.49628615843693558
475,0,0,1859.0998043052605,0,0,0.49733317564882779
476,0,0,1863.0136986301136,0,0,0.49838019286072011
477,0,0,1866.9275929549667,0,0,0.49942721007261232
478,0,0,1870.8414872798198,0,0,0.50047422728450464
479,0,0,1874.7553816046729,0,0,0.50152124449639679
480,0,0,1878.6692759295261,0,0,0.50256826170828905
481,0,0,1882.5831702543792,0,0,0.50361527892018132
482,0,0,1886.4970645792323,0,0,0.50466229613207358
483,0,0,1890.4109589040854,0,0,0.50570931334396585
484,0,0,1894.3248532289385,0,0,0.50675633055585811
485,0,0,1898.2387475537917,0,0,0.50780334776775038
486,0,0,1902.1526418786448,0,0,0.50885036497964253
487,0,0,1906.0665362034979,0,0,0.50989738219153491
488,0,0,1909.980430528351,0,0,0.51094439940342706
489,0,0,1913.8943248532041,0,0,0.51199141661531933
490,0,0,1917.8082191780572,0,0,0.5130384338272117
491,0,0,1921.7221135029104,0,0,0.51408545103910386
492,0,0,1925.6360078277635,0,0,0.51513246825099612
493,0,0,1929.5499021526166,0,0,0.51617948546288839
494,0,0,1933.4637964774697,0,0,0.51722650267478065
495,0,0,1937.3776908023228,0,0,0.51827351988667281
496,0,0,1941.2915851271759,0,0,0.51932053709856518
497,0,0,1945.2054794520291,0,0,0.52036755431045734
498,0,0,1949.1193737768822,0,0,0.5214145715223496
499,0,0,1953.0332681017353,0,0,0.52246158873424187
500,0,0,1956.9471624265884,0,0,0.52350860594613413
501,0,0,1960.8610567514415,0,0,0.5245556231580264
502,0,0,1964.7749510762947,0,0,0.52560264036991866
503,0,0,1968.6888454011478,0,0,0.52664965758181093
504,0,0,1972.6027397260009,0,0,0.52769667479370308
505,0,0,1976.516634050854,0,0,0.52874369200559546
506,0,0,1980.4305283757071,0,0,0.52979070921748761
