msdX(mean),msdX(std),msdY(mean),msdY(std),msdZ(mean),msdZ(std),DmsdX(mean),DmsdX(std),DmsdY(mean),DmsdY(std),DmsdZ(mean),DmsdZ(std)
3220.9709656250002,0,3486.1726347499998,0,3191.8476706249999,0,0.68239464537297934,0,0.73858024930615862,0,0.67622458647592198,0
