msdX(mean),msdX(std),msdY(mean),msdY(std),msdZ(mean),msdZ(std),DmsdX(mean),DmsdX(std),DmsdY(mean),DmsdY(std),DmsdZ(mean),DmsdZ(std)
3903.7013008125,0,3915.821062,0,3948.5970667500001,0,0.44240257114936382,0,0.44377609158494385,0,0.44749056348124028,0
