Time,Dsat,Dsat(error),Dsat(std),Dsat(pts),Dmsd,Dmsd(std),DmsdX,DmsdX(std),DmsdY,DmsdY(std),DmsdZ,DmsdZ(std)
10,0.97560208375767232,0.00030995841738729843,0,112,1.057360375,0,1.08401025,0,1.1205218750000001,0,0.96754899999999999,0
60.43333333333333,0.62431783420903875,0.00045069922831956864,0,62,0.64579683535576393,0,0.65723809293987867,0,0.69470696359624939,0,0.58544544953116384,0
110.83333333333333,0.54956260586569528,0.00070243965323918357,0,52,0.54304547744360909,0,0.54885775939849624,0,0.58715626691729328,0,0.49312240601503765,0
161.23333333333332,0.51839148379422195,0.0010031466232517769,0,46,0.48830489456274556,0,0.48972275687409556,0,0.53144836417200747,0,0.4437435626421336,0
211.63333333333333,0.49709126731043646,0.0016032278861041829,0,42,0.45266521105685931,0,0.45145860174830682,0,0.49513086312805171,0,0.41140616829421955,0
262.0333333333333,0.47454945713382513,0.0022608383427336464,0,39,0.4250136862358479,0,0.42630026237119967,0,0.46273412415723197,0,0.38600667217911211,0
312.43333333333334,0.45186465548673943,0.0033513334178597544,0,38,0.40475410354208902,0,0.40555185372879543,0,0.44089241304811688,0,0.36781804384935451,0
362.83333333333331,0.42554993547632991,0.0051778916018333431,0,36,0.38851738745980707,0,0.38750646876435468,0,0.42451008727606798,0,0.35353560633899866,0
413.23333333333335,0.39186732236532773,0.010550780923130623,0,36,0.37349084960070983,0,0.37101220456562067,0,0.40934225014116316,0,0.34011809409534566,0
463.66666666666669,0.40035647517577011,0.01397346102678987,0,34,0.36106741642703089,0,0.35770443655643425,0,0.39616738317757005,0,0.32933042954708841,0
514.06666666666661,0.37184124761503401,0.019106049094301279,0,33,0.34993629798340037,0,0.34677116619115556,0,0.38351823612371944,0,0.31951949163532622,0
564.4666666666667,0.30158467716011361,0.052303027121738753,0,36,0.34059660667887093,0,0.33521272366245419,0,0.37401873523680168,0,0.3125583611373568,0
614.86666666666667,0.27232012017549634,0.048969819245046842,0,36,0.3312832924482273,0,0.32536033150818605,0,0.36543290347500812,0,0.3030566423614876,0
665.26666666666665,0.3057199050077572,0.094009991503991128,0,35,0.32414729744964427,0,0.31788721252129476,0,0.35721671009119155,0,0.29733796973644655,0
715.66666666666663,0.65651297747858484,0.16154642851412424,0,25,0.31716245866325105,0,0.31043494701909646,0,0.35048406322775966,0,0.29056836574289707,0
766.06666666666661,0.38367486299998177,0.25232309513568874,0,25,0.30977508321730052,0,0.30246756755286747,0,0.3419241939343835,0,0.28493348816465064,0
816.4666666666667,1.5014003388311976,0.56021084307971492,0,25,0.30409992549195719,0,0.29699842002122967,0,0.33538228188535968,0,0.27991907456928228,0
866.89999999999998,1.7454527345036555,0.58210012766489383,0,25,0.29827324326142962,0,0.29078825989156765,0,0.32925256805859959,0,0.27477890183412157,0
917.29999999999995,0.057400087529390569,1.0461234956402878,0,32,0.29291102238453437,0,0.28562333478687452,0,0.32326097650714053,0,0.26984875585958795,0
967.69999999999993,11.384737640905307,6.1055755231756557,0,25,0.28800411930350317,0,0.2812106244187248,0,0.31775929523612695,0,0.26504243825565776,0
1018.1,28.269164457318254,9.0636840377624335,0,25,0.28356126608388171,0,0.27641642765936547,0,0.31308798497200668,0,0.26117938562027304,0
1068.5,2.716858657758574,7.3295407340588508,0,25,0.27893531664326937,0,0.27217236195601308,0,0.30806445952269534,0,0.25656912845109964,0
1118.9000000000001,15.452708912681478,7.4062698122035817,0,25,0.27500950226412846,0,0.26876337362588254,0,0.30351149231387969,0,0.25275364085262308,0
1169.3,15.188940092056368,7.7561187846623056,0,25,0.27123234841358079,0,0.26485526062601555,0,0.29885568074916619,0,0.24998610386556061,0
1219.7,10.096650830412555,7.1821023571040028,0,25,0.26735081304145825,0,0.26087245736656556,0,0.29430306735262768,0,0.24687691440518159,0
1270.1333333333332,8.6849978668758663,7.8658200336058588,0,25,0.26447215843481003,0,0.25756095652687389,0,0.29245726629750163,0,0.24339825248005459,0
1320.5333333333333,10.351423934847372,8.4878325503768366,0,25,0.26050936206330777,0,0.25354050257471733,0,0.28777193684369951,0,0.24021564677150647,0
1370.9333333333334,10.835761198341558,6.775990854672342,0,25,0.2574912599080918,0,0.24996227782775723,0,0.28453378021056214,0,0.23797772168595602,0
1421.3333333333333,14.077440172564286,9.2400117228482657,0,25,0.25458884029080675,0,0.24743772660647281,0,0.28122770227485927,0,0.2351010919910882,0
1471.7333333333333,3.0544567650865835,9.8666822376943664,0,25,0.25162984207963396,0,0.24466703518526906,0,0.27834588353868456,0,0.23187660751494837,0
1522.1333333333332,17.904833744382593,6.8343746982008735,0,25,0.24821554424710934,0,0.24087412923747376,0,0.27479687527373864,0,0.22897562823011566,0
1572.5333333333333,13.011912615998728,8.6698636062138839,0,25,0.24559887177802273,0,0.23833209258945229,0,0.27154115334068174,0,0.22692336940393421,0
1622.9333333333334,3.0351273093241904,8.1025323815556813,0,25,0.24321634643033191,0,0.2361328610232501,0,0.26936940031424578,0,0.22414677795349983,0
1673.3333333333333,8.4199087758421953,9.6969854473214401,0,25,0.24089777290836653,0,0.23381331797808766,0,0.26601006872509964,0,0.22286993202191235,0
1723.7666666666667,9.1890566108695388,7.6469364489321778,0,25,0.23847481581033783,0,0.23126037674279196,0,0.26345555203720539,0,0.22070851865101621,0
1774.1666666666667,13.766162258746562,6.5808037779407611,0,25,0.23584397933302018,0,0.22861600258337247,0,0.26050355072804132,0,0.21841238468764679,0
