msdX(mean),msdX(std),msdY(mean),msdY(std),msdZ(mean),msdZ(std),DmsdX(mean),DmsdX(std),DmsdY(mean),DmsdY(std),DmsdZ(mean),DmsdZ(std)
1255.1172174999999,0,1492.4135174999999,0,1222.5786674999999,0,0.17736161680750642,0,0.21089414655342961,0,0.17276356830964024,0
