msdX(mean),msdX(std),msdY(mean),msdY(std),msdZ(mean),msdZ(std),DmsdX(mean),DmsdX(std),DmsdY(mean),DmsdY(std),DmsdZ(mean),DmsdZ(std)
5634.134035,0,4570.2788824999998,0,5098.2506624999996,0,1.2097685379627245,0,0.98133618536889122,0,1.0947029679850553,0
