msdX(mean),msdX(std),msdY(mean),msdY(std),msdZ(mean),msdZ(std),DmsdX(mean),DmsdX(std),DmsdY(mean),DmsdY(std),DmsdZ(mean),DmsdZ(std)
705.56092999999998,0,721.10486681249995,0,626.90573374999997,0,1.2542562159279451,0,1.2818882439188788,0,1.1144330417456743,0
