msdX(mean),msdX(std),msdY(mean),msdY(std),msdZ(mean),msdZ(std),DmsdX(mean),DmsdX(std),DmsdY(mean),DmsdY(std),DmsdZ(mean),DmsdZ(std)
1814.7056975,0,1798.1669675000001,0,1260.76873,0,0.57700070931193825,0,0.57174208310369679,0,0.40087186175173817,0
