msdX(mean),msdX(std),msdY(mean),msdY(std),msdZ(mean),msdZ(std),DmsdX(mean),DmsdX(std),DmsdY(mean),DmsdY(std),DmsdZ(mean),DmsdZ(std)
5951.5068149999997,0,6463.4358937500001,0,5470.7209593750003,0,1.4329930691996533,0,1.5562544288139266,0,1.3172303186398442,0
