msdX(mean),msdX(std),msdY(mean),msdY(std),msdZ(mean),msdZ(std),DmsdX(mean),DmsdX(std),DmsdY(mean),DmsdY(std),DmsdZ(mean),DmsdZ(std)
3145.4740512499998,0,2661.1580624375001,0,2951.0429734375002,0,0.69478435507443781,0,0.5878067846170979,0,0.65183767396902481,0
