msdX(mean),msdX(std),msdY(mean),msdY(std),msdZ(mean),msdZ(std),DmsdX(mean),DmsdX(std),DmsdY(mean),DmsdY(std),DmsdZ(mean),DmsdZ(std)
103.1917605,0,110.89532699999999,0,92.481369000000001,0,0.58966720285714291,0,0.63368758285714277,0,0.52846496571428569,0
