msdX(mean),msdX(std),msdY(mean),msdY(std),msdZ(mean),msdZ(std),DmsdX(mean),DmsdX(std),DmsdY(mean),DmsdY(std),DmsdZ(mean),DmsdZ(std)
635.95268170312499,0,618.38578800000005,0,577.34011799999996,0,1.4519467618792807,0,1.4118396986301371,0,1.3181281232876711,0
