Time,Dsat,Dsat(error),Dsat(std),Dsat(pts),Dmsd,Dmsd(std),DmsdX,DmsdX(std),DmsdY,DmsdY(std),DmsdZ,DmsdZ(std)
10.012499999999999,1.8792227949834044,0.00016659849037972959,0,84,2.0024880617977532,0,2.0912524578651688,0,2.0862313202247189,0,1.829980407303371,0
60.412499999999994,1.7574895820767595,0.00031513781706994751,0,42,1.6834397423960274,0,1.7510330307262572,0,1.7436745460893857,0,1.5556116503724398,0
110.8125,1.7424712409936687,0.00044230773432820064,0,34,1.557168923434856,0,1.6288913705583754,0,1.592468064720812,0,1.4501473350253808,0
161.21250000000001,1.7256909318848581,0.00041036585812734549,0,30,1.4727076965573387,0,1.5456813939288205,0,1.4866759856943474,0,1.3857657100488485,0
211.63124999999999,1.7199998659711868,0.00053446267124007446,0,27,1.4086751993443787,0,1.4783461471161514,0,1.4128154934880837,0,1.3348639574289005,0
262.03125,1.6979084092863894,0.00041761845479016622,0,25,1.3508911771019678,0,1.4145219767441861,0,1.3504580715563506,0,1.2876934830053666,0
312.43124999999998,1.6940775891614541,0.00076293144670419989,0,25,1.3049403603792835,0,1.3586357326111747,0,1.2997533554882075,0,1.2564319930384686,0
362.83125000000001,1.6683325500699357,0.00061690564618917568,0,25,1.2687765031522917,0,1.3182454627667819,0,1.2625466377706578,0,1.2255374089194357,0
413.25,1.6396981032775102,0.0010730190346245178,0,25,1.2318079185571689,0,1.2789576179673321,0,1.2236164127722322,0,1.1928497249319419,0
463.64999999999998,1.5989927915629432,0.0011095485691975189,0,25,1.2019476989647364,0,1.2515965044686186,0,1.1933699535951148,0,1.1608766388304756,0
514.04999999999995,1.5771535930205183,0.0019347831179950708,0,25,1.174575213834987,0,1.2204348354975199,0,1.1655222570761599,0,1.1377685489312812,0
564.44999999999993,1.5514335927539538,0.001966502968340186,0,25,1.1496189800358756,0,1.1951167012689345,0,1.1393997284414032,0,1.1143405103972897,0
614.85000000000002,1.5309737768308158,0.0016025844792581421,0,25,1.1266919225725784,0,1.1730233265735543,0,1.1118336404458404,0,1.0952188006983412,0
665.26874999999995,1.5102602476572109,0.0015262636115837907,0,25,1.1045814115301147,0,1.1504434863025284,0,1.0857603470871735,0,1.0775404012006427,0
715.66874999999993,1.503475077997142,0.0040587722631019764,0,25,1.0847466383059552,0,1.1300626129843592,0,1.064772405289633,0,1.0594048966438734,0
766.06875000000002,1.4684230161463014,0.0026273741943449043,0,25,1.0656838314119979,0,1.1099209523459872,0,1.0432273175343272,0,1.0439032243556794,0
816.46875,1.4546602004278948,0.0047757220496956543,0,25,1.0490038819037777,0,1.0918162297623148,0,1.0229705545986909,0,1.0322248613503273,0
866.86874999999998,1.4162873917670289,0.0032049909128774763,0,25,1.0321552800488829,0,1.0734252116994354,0,1.0031426286418792,0,1.0198979998053339,0
917.28750000000002,1.3782042829147398,0.0033099125785760347,0,25,1.0175455137770326,0,1.0594914545092187,0,0.98624621642614774,0,1.006898870395732,0
967.6875,1.3684959552960121,0.0039131638267799829,0,25,1.0035916544758767,0,1.0456328165568689,0,0.96988317985855454,0,0.99525896701220684,0
1018.0875,1.343956387601837,0.0047198917914423799,0,25,0.99082793427013893,0,1.0316992706913699,0,0.95768582429371252,0,0.98309870782533426,0
1068.4875,1.3010240299147822,0.003537132475982916,0,25,0.97901678131470904,0,1.0218838995542765,0,0.94143629049240174,0,0.97373015389744844,0
1118.90625,1.3017909660031826,0.0097753212474429481,0,25,0.96509337096774184,0,1.006681323418517,0,0.92445325513196475,0,0.96414553435274397,0
1169.3062499999999,1.2489558337523232,0.0080484181256152473,0,25,0.9508399617962574,0,0.99086205622725021,0,0.9095739334621491,0,0.95208389569937313,0
1219.70625,1.2387206333986551,0.010460669722093226,0,25,0.94045181934174726,0,0.97844934224685254,0,0.89860533273892806,0,0.9443007830394613,0
1270.10625,1.2039107949167025,0.0068735853453770045,0,25,0.92657763419152916,0,0.96132897610682178,0,0.88624084537710923,0,0.93216308109065671,0
1320.5062499999999,1.2026927367789162,0.0061488040972415359,0,25,0.91629865463529625,0,0.95126068109531858,0,0.87228962454030423,0,0.9253456582702656,0
1370.925,1.1665494731333057,0.014081706727999048,0,25,0.90595961776492151,0,0.941762788240604,0,0.86118168748974244,0,0.9149343775644182,0
1421.325,1.1541907289506013,0.012310711024055914,0,25,0.89618459629439073,0,0.93033222306870356,0,0.85223724226294129,0,0.90598432355152758,0
1471.7249999999999,1.1462621046682131,0.019419143820148994,0,25,0.88439320121795861,0,0.91698252751872811,0,0.83940468869438922,0,0.89679238744075829,0
1522.125,1.1561524897707609,0.024117758479474897,0,25,0.87484773897511703,0,0.90474363636363642,0,0.83094940225424974,0,0.88885017830746482,0
1572.54375,1.0694722497364908,0.016244604572824728,0,25,0.86539313453123323,0,0.89439423759076653,0,0.82207797517557146,0,0.87970719082736171,0
1622.9437499999999,1.0766150336487279,0.014912330709579646,0,25,0.85790946226186215,0,0.88748720828471417,0,0.81313795807964695,0,0.87310322042122535,0
1673.34375,1.0800159866633461,0.021267328139515415,0,25,0.8507593827385288,0,0.87927006723065715,0,0.80474841629783178,0,0.86825966468709725,0
1723.7437499999999,1.063638960088912,0.020433218206236947,0,25,0.84307515935518262,0,0.86980395763762752,0,0.79683117256589042,0,0.86259034786203004,0
1774.14375,1.0409258742873684,0.025347141224025021,0,25,0.83636954613669268,0,0.86249448444319976,0,0.79051064034410967,0,0.85610351362276882,0
