msdX(mean),msdX(std),msdY(mean),msdY(std),msdZ(mean),msdZ(std),DmsdX(mean),DmsdX(std),DmsdY(mean),DmsdY(std),DmsdZ(mean),DmsdZ(std)
342.89606977996726,0,354.316708556099,0,305.21686299306299,0,1.2386349955132554,0,1.2798894866140422,0,1.1025273283726307,0
